category_id,period,papers
C0058,2020Q1,258
C0437,2020Q1,167
C0122,2020Q2,336
C0217,2021Q2,90
C0339,2020Q3,81
C0298,2020Q1,199
C0613,2020Q3,3
C0201,2020Q1,171
C0242,2021Q1,28
C0328,2020Q3,165
C0463,2021Q1,154
C0678,2020Q1,55
C0474,2021Q3,125
C0420,2020Q1,163
C0037,2020Q4,231
C0249,2020Q1,207
C0399,2020Q4,230
C0137,2020Q2,124
C0155,2021Q1,449
C0055,2021Q3,89
C0295,2020Q2,133
C0339,2021Q2,87
C0007,2021Q1,151
C0065,2021Q1,123
C0256,2021Q3,165
C0228,2020Q3,126
C0151,2020Q3,174
C0671,2020Q1,80
C0104,2020Q3,91
C0031,2020Q3,121
C0333,2021Q2,76
C0193,2021Q2,16
C0337,2020Q2,55
C0587,2021Q2,44
C0220,2020Q1,121
C0234,2020Q1,212
C0141,2020Q3,185
C0469,2021Q1,105
C0112,2021Q2,37
C0115,2020Q4,131
C0188,2020Q3,131
C0678,2020Q4,50
C0333,2020Q3,86
C0265,2020Q2,29
C0214,2020Q4,80
C0378,2020Q2,106
C0348,2020Q1,167
C0371,2020Q4,104
C0363,2020Q1,123
C0016,2020Q1,225
C0124,2021Q1,20
C0129,2021Q3,225
C0306,2021Q2,123
C0183,2020Q3,191
C0120,2020Q1,201
C0139,2020Q3,47
C0417,2021Q2,92
C0237,2021Q2,334
C0223,2020Q2,138
C0278,2021Q1,439
C0313,2020Q4,99
C0410,2020Q4,124
C0259,2020Q3,200
C0179,2020Q4,47
C0443,2020Q3,160
C0622,2020Q2,52
C0272,2021Q1,112
C0353,2021Q2,12
C0328,2021Q2,206
C0513,2020Q1,19
C0218,2020Q1,452
C0127,2020Q4,131
C0537,2021Q2,441
C0217,2020Q3,98
C0264,2020Q1,234
C0258,2020Q4,223
C0300,2020Q1,219
C0321,2021Q2,32
C0472,2021Q1,281
C0444,2020Q2,49
C0019,2020Q2,121
C0117,2020Q3,134
C0311,2021Q3,125
C0140,2020Q2,113
C0425,2021Q2,32
C0430,2020Q3,64
C0037,2020Q1,381
C0347,2020Q1,167
C0457,2020Q1,152
C0312,2021Q2,11
C0156,2020Q3,124
C0028,2020Q2,77
C0038,2020Q3,77
C0083,2021Q3,124
C0380,2020Q3,51
C0330,2020Q4,183
C0144,2020Q1,148
C0555,2021Q1,53
C0103,2021Q3,168
C0317,2020Q3,140
C0429,2020Q4,143
C0359,2020Q1,2
C0167,2020Q3,137
C0013,2020Q2,35
C0289,2020Q4,123
C0389,2020Q3,97
C0305,2020Q1,4
C0451,2020Q1,225
C0441,2021Q1,14
C0697,2021Q2,15
C0362,2021Q1,447
C0386,2020Q2,168
C0206,2020Q4,200
C0102,2020Q1,263
C0189,2020Q2,247
C0334,2021Q2,118
C0462,2020Q2,51
C0076,2021Q2,244
C0398,2020Q3,154
C0710,2021Q3,2
C0533,2021Q2,35
C0312,2020Q3,50
C0206,2020Q1,275
C0200,2020Q3,138
C0132,2021Q3,194
C0135,2020Q1,7
C0316,2020Q4,116
C0184,2020Q2,541
C0263,2020Q1,281
C0407,2020Q3,86
C0034,2021Q2,84
C0171,2020Q1,184
C0071,2021Q3,128
C0406,2020Q1,88
C0468,2020Q4,103
C0304,2021Q2,309
C0464,2020Q2,91
C0662,2020Q1,21
C0350,2020Q1,361
C0102,2020Q4,161
C0440,2021Q2,96
C0172,2020Q2,137
C0394,2021Q3,134
C0556,2020Q3,43
C0423,2020Q4,150
C0432,2022Q2,8
C0003,2022Q2,32
C0590,2022Q2,12
C0294,2022Q2,13
C0326,2022Q3,59
C0087,2022Q2,3
C0471,2022Q2,8
C0500,2022Q2,17
C0504,2022Q2,11
C0611,2022Q2,3
C0662,2022Q2,13
C0637,2022Q2,2
C0743,2022Q2,5
C0629,2022Q2,11
C0621,2022Q2,2
C0642,2022Q2,13
C0318,2023Q3,56
C0686,2022Q1,26
C0661,2022Q2,4
C0666,2022Q1,4
C0402,2022Q3,195
C0179,2022Q3,61
C0531,2022Q2,6
C0635,2022Q2,7
C0528,2022Q2,2
C0258,2022Q3,281
C0199,2022Q2,5
C0336,2022Q1,26
C0309,2021Q4,13
C0073,2022Q3,185
C0642,2022Q3,31
C0255,2022Q3,158
C0266,2022Q3,117
C0330,2022Q3,206
C0127,2022Q3,147
C0115,2022Q3,104
C0102,2022Q3,164
C0320,2022Q3,131
C0264,2022Q3,141
C0045,2022Q3,162
C0012,2022Q3,86
C0426,2022Q3,175
C0201,2022Q3,138
C0285,2022Q3,134
C0410,2022Q3,148
C0037,2022Q3,300
C0002,2022Q3,173
C0399,2022Q3,245
C0424,2022Q3,115
C0062,2022Q3,107
C0342,2022Q3,173
C0452,2022Q3,183
C0040,2022Q3,270
C0263,2022Q3,205
C0454,2022Q3,58
C0057,2022Q3,155
C0058,2022Q3,187
C0178,2022Q3,138
C0152,2022Q3,160
C0357,2022Q3,92
C0289,2022Q3,121
C0313,2022Q3,122
C0136,2022Q3,145
C0485,2022Q3,186
C0707,2022Q3,7
C0197,2022Q3,79
C0316,2022Q3,129
C0557,2022Q3,145
C0234,2022Q3,119
C0269,2022Q3,131
C0428,2022Q3,103
C0120,2022Q3,69
C0350,2022Q3,153
C0676,2022Q3,60
C0671,2022Q3,73
C0515,2022Q3,31
C0593,2022Q3,74
C0068,2022Q3,123
C0059,2022Q3,128
C0343,2022Q3,179
C0371,2022Q3,75
C0602,2022Q3,56
C0728,2022Q3,64
C0158,2022Q3,259
C0501,2022Q3,29
C0478,2022Q3,231
C0427,2022Q3,49
C0016,2022Q3,113
C0230,2022Q3,90
C0406,2022Q3,35
C0500,2022Q3,9
C0355,2022Q3,133
C0451,2022Q3,120
C0335,2022Q2,2
C0098,2022Q3,98
C0516,2022Q3,33
C0420,2022Q3,106
C0695,2022Q3,13
C0367,2022Q3,137
C0363,2022Q3,58
C0590,2022Q3,15
C0300,2022Q3,159
C0418,2022Q3,20
C0457,2022Q3,81
C0218,2022Q3,173
C0572,2022Q3,56
C0476,2022Q3,178
C0513,2022Q3,12
C0429,2022Q3,143
C0583,2022Q3,14
C0423,2022Q3,165
C0144,2022Q3,77
C0660,2022Q3,1
C0747,2022Q3,18
C0738,2022Q3,2
C0340,2022Q3,195
C0026,2022Q3,56
C0437,2022Q3,115
C0694,2022Q3,11
C0603,2022Q3,43
C0216,2022Q3,95
C0634,2022Q3,48
C0298,2022Q3,93
C0220,2022Q3,73
C0303,2022Q3,41
C0347,2022Q3,38
C0027,2022Q3,83
C0713,2022Q3,13
C0746,2022Q3,25
C0678,2022Q3,30
C0023,2022Q2,1
C0072,2022Q3,155
C0545,2022Q3,17
C0608,2022Q3,16
C0294,2022Q3,24
C0737,2022Q3,7
C0003,2022Q3,31
C0517,2022Q3,13
C0392,2022Q3,9
C0214,2022Q3,40
C0743,2022Q3,8
C0173,2022Q3,10
C0455,2021Q1,204
C0425,2020Q3,27
C0713,2020Q1,17
C0726,2022Q1,10
C0078,2021Q1,2
C0308,2022Q3,18
C0148,2022Q3,3
C0288,2022Q3,22
C0207,2022Q1,3
C0588,2022Q2,3
C0471,2022Q3,4
C0477,2022Q1,4
C0512,2022Q1,12
C0635,2022Q3,9
C0264,2026Q2,230
C0312,2022Q1,23
C0605,2022Q1,12
C0677,2022Q1,21
C0110,2022Q1,1
C0331,2022Q1,1
C0035,2021Q4,13
C0051,2021Q3,10
C0245,2022Q4,217
C0443,2022Q4,164
C0435,2022Q4,107
C0225,2022Q4,160
C0412,2022Q4,113
C0592,2022Q4,72
C0334,2022Q4,148
C0005,2022Q4,110
C0382,2022Q4,304
C0038,2022Q4,91
C0188,2022Q4,206
C0236,2022Q4,120
C0134,2022Q4,121
C0076,2022Q4,309
C0031,2022Q4,131
C0346,2022Q4,117
C0317,2022Q4,147
C0156,2022Q4,143
C0586,2022Q4,14
C0112,2022Q4,37
C0213,2022Q4,57
C0417,2022Q4,119
C0450,2022Q4,108
C0104,2022Q4,93
C0034,2022Q4,148
C0194,2022Q4,245
C0018,2022Q4,68
C0033,2022Q4,141
C0339,2022Q4,93
C0304,2022Q4,375
C0277,2022Q4,130
C0209,2022Q4,160
C0482,2022Q4,261
C0151,2022Q4,210
C0324,2022Q4,129
C0200,2022Q4,120
C0380,2022Q4,55
C0352,2022Q4,94
C0419,2022Q4,168
C0716,2022Q4,12
C0537,2022Q4,594
C0407,2022Q4,222
C0577,2022Q4,23
C0323,2022Q4,93
C0475,2022Q4,192
C0165,2022Q4,70
C0217,2022Q4,87
C0521,2022Q4,34
C0385,2022Q4,141
C0251,2022Q4,187
C0391,2022Q4,127
C0349,2022Q4,202
C0205,2022Q4,132
C0226,2022Q4,380
C0141,2022Q4,178
C0017,2022Q4,105
C0723,2022Q4,69
C0167,2022Q4,104
C0259,2022Q4,246
C0270,2022Q4,157
C0689,2022Q4,40
C0222,2022Q4,229
C0481,2022Q4,134
C0113,2022Q4,418
C0616,2022Q4,59
C0670,2022Q4,18
C0383,2022Q4,139
C0328,2022Q4,250
C0075,2022Q4,156
C0044,2022Q4,96
C0448,2022Q4,109
C0398,2022Q4,145
C0530,2022Q4,158
C0050,2022Q4,160
C0430,2022Q4,62
C0128,2022Q4,294
C0584,2022Q4,53
C0560,2022Q4,35
C0668,2022Q4,2
C0306,2022Q4,114
C0237,2022Q4,305
C0228,2022Q4,111
C0440,2022Q4,77
C0070,2022Q4,147
C0333,2022Q4,70
C0556,2022Q4,128
C0587,2022Q4,40
C0117,2022Q4,158
C0685,2022Q4,12
C0425,2022Q4,32
C0139,2022Q4,78
C0686,2022Q4,18
C0381,2022Q4,35
C0726,2022Q4,8
C0321,2022Q4,37
C0046,2022Q4,75
C0131,2022Q4,3
C0687,2022Q4,20
C0714,2022Q4,97
C0570,2022Q4,27
C0534,2022Q4,35
C0688,2022Q4,19
C0022,2022Q1,10
C0633,2022Q4,41
C0154,2022Q4,132
C0541,2022Q4,6
C0653,2022Q4,17
C0095,2022Q4,14
C0183,2022Q4,202
C0553,2022Q4,30
C0375,2022Q4,127
C0604,2022Q4,22
C0719,2022Q4,10
C0389,2022Q4,100
C0042,2022Q4,4
C0538,2022Q4,8
C0372,2022Q4,56
C0546,2022Q4,3
C0605,2022Q4,10
C0565,2022Q4,7
C0332,2022Q4,50
C0677,2022Q4,15
C0558,2022Q4,18
C0439,2022Q4,51
C0227,2022Q4,91
C0705,2022Q4,3
C0336,2022Q4,21
C0532,2022Q4,34
C0032,2022Q4,12
C0506,2022Q4,29
C0413,2022Q4,3
C0524,2022Q4,12
C0736,2022Q4,11
C0312,2022Q4,17
C0509,2022Q4,37
C0401,2022Q4,79
C0490,2022Q4,33
C0180,2022Q4,6
C0638,2022Q4,8
C0632,2022Q4,7
C0322,2022Q4,11
C0514,2022Q4,8
C0533,2022Q4,27
C0563,2022Q4,2
C0444,2023Q4,34
C0554,2022Q4,6
C0073,2020Q1,265
C0581,2022Q4,12
C0518,2022Q4,20
C0314,2022Q4,8
C0473,2023Q1,189
C0052,2022Q4,3
C0190,2022Q4,5
C0130,2020Q2,96
C0574,2022Q4,6
C0193,2022Q4,24
C0644,2022Q4,13
C0626,2022Q4,13
C0388,2022Q4,10
C0663,2022Q4,2
C0353,2022Q4,11
C0673,2022Q4,4
C0237,2020Q3,292
C0699,2022Q4,2
C0682,2022Q4,4
C0170,2020Q2,174
C0348,2020Q4,82
C0022,2022Q4,13
C0613,2022Q4,5
C0497,2022Q4,1
C0372,2024Q3,57
C0697,2022Q4,17
C0396,2022Q4,36
C0750,2022Q4,23
C0666,2022Q4,4
C0512,2022Q4,13
C0488,2022Q4,3
C0614,2022Q4,11
C0219,2023Q1,182
C0116,2022Q4,4
C0589,2022Q4,5
C0482,2023Q2,295
C0550,2022Q4,14
C0480,2022Q4,2
C0092,2022Q4,3
C0276,2023Q4,341
C0607,2022Q4,7
C0212,2023Q4,119
C0293,2023Q1,244
C0284,2022Q4,3
C0182,2021Q1,85
C0134,2023Q2,127
C0331,2022Q4,1
C0276,2023Q1,433
C0377,2022Q4,1
C0146,2023Q1,410
C0170,2023Q1,350
C0192,2023Q1,266
C0483,2023Q1,293
C0386,2023Q1,226
C0106,2023Q1,279
C0067,2023Q1,748
C0130,2023Q1,173
C0487,2023Q1,130
C0137,2023Q1,273
C0153,2023Q1,95
C0189,2023Q1,344
C0510,2023Q1,153
C0015,2023Q1,200
C0233,2023Q1,293
C0715,2023Q1,22
C0094,2023Q1,148
C0122,2023Q1,596
C0093,2023Q1,113
C0286,2023Q1,373
C0548,2023Q1,22
C0337,2023Q1,53
C0133,2023Q1,256
C0250,2023Q1,158
C0387,2023Q1,211
C0126,2023Q1,421
C0149,2023Q1,147
C0243,2023Q1,252
C0295,2023Q1,139
C0379,2023Q1,107
C0125,2023Q1,184
C0013,2023Q1,55
C0431,2023Q1,251
C0114,2023Q1,191
C0043,2023Q1,148
C0166,2023Q1,200
C0297,2023Q1,204
C0315,2023Q1,223
C0021,2023Q1,178
C0700,2023Q1,97
C0235,2023Q1,258
C0720,2023Q1,10
C0172,2023Q1,180
C0176,2023Q1,312
C0101,2023Q1,122
C0378,2023Q1,178
C0395,2023Q1,174
C0202,2023Q1,300
C0498,2023Q1,47
C0140,2023Q1,141
C0462,2023Q1,115
C0191,2023Q1,202
C0185,2023Q1,208
C0019,2023Q1,87
C0028,2023Q1,205
C0310,2023Q1,102
C0718,2023Q1,30
C0121,2023Q1,247
C0212,2023Q1,181
C0341,2023Q1,290
C0393,2023Q1,352
C0459,2023Q1,179
C0296,2023Q1,79
C0175,2023Q1,139
C0089,2023Q1,207
C0360,2023Q1,195
C0345,2023Q1,113
C0260,2023Q1,14
C0400,2023Q1,109
C0319,2023Q1,73
C0365,2023Q1,10
C0421,2023Q1,108
C0684,2023Q1,33
C0232,2023Q1,187
C0271,2023Q1,212
C0267,2023Q1,177
C0159,2023Q1,154
C0318,2023Q1,97
C0069,2023Q1,112
C0174,2023Q1,67
C0444,2023Q1,46
C0181,2023Q1,105
C0651,2023Q1,42
C0464,2023Q1,162
C0223,2023Q1,201
C0082,2023Q1,127
C0680,2023Q1,69
C0239,2023Q1,125
C0247,2023Q1,194
C0150,2023Q1,99
C0107,2023Q1,39
C0742,2023Q1,43
C0409,2023Q1,209
C0391,2021Q2,99
C0744,2023Q1,136
C0024,2023Q1,90
C0240,2023Q1,82
C0265,2023Q1,60
C0745,2023Q1,16
C0010,2023Q1,113
C0542,2023Q1,41
C0601,2023Q1,25
C0647,2023Q1,36
C0287,2023Q1,110
C0224,2023Q1,154
C0582,2023Q1,53
C0526,2023Q1,12
C0654,2023Q1,1
C0163,2023Q1,49
C0665,2023Q1,24
C0447,2023Q1,13
C0301,2023Q1,98
C0097,2023Q1,44
C0636,2022Q3,21
C0411,2022Q1,4
C0569,2023Q1,46
C0049,2023Q1,58
C0040,2020Q4,130
C0622,2023Q1,76
C0168,2023Q1,58
C0739,2023Q1,26
C0618,2023Q1,2
C0354,2021Q1,297
C0648,2023Q1,3
C0693,2023Q1,18
C0619,2023Q1,10
C0594,2023Q1,8
C0657,2023Q1,16
C0598,2023Q1,37
C0162,2023Q1,70
C0630,2021Q3,41
C0631,2023Q1,23
C0615,2023Q1,32
C0097,2020Q2,34
C0351,2023Q1,26
C0081,2023Q1,4
C0575,2023Q1,51
C0533,2023Q2,43
C0433,2023Q1,18
C0571,2023Q1,6
C0625,2023Q1,16
C0724,2023Q1,14
C0036,2023Q1,9
C0111,2023Q1,5
C0138,2021Q1,230
C0048,2021Q1,194
C0234,2020Q4,161
C0129,2021Q1,273
C0696,2023Q1,13
C0428,2020Q4,93
C0076,2023Q2,314
C0312,2023Q2,9
C0537,2023Q2,545
C0251,2023Q2,190
C0616,2023Q2,68
C0210,2021Q3,103
C0401,2023Q2,105
C0070,2023Q2,165
C0245,2023Q2,225
C0222,2023Q2,205
C0714,2023Q2,85
C0050,2023Q2,165
C0226,2023Q2,375
C0530,2023Q2,195
C0407,2023Q2,195
C0673,2023Q2,4
C0033,2023Q2,158
C0317,2023Q2,161
C0200,2023Q2,130
C0324,2023Q2,121
C0481,2023Q2,133
C0607,2023Q2,9
C0183,2023Q2,255
C0217,2023Q2,81
C0328,2023Q2,249
C0574,2023Q2,7
C0194,2023Q2,236
C0606,2023Q1,16
C0627,2023Q1,5
C0334,2023Q2,153
C0154,2023Q2,119
C0213,2023Q2,60
C0475,2023Q2,183
C0333,2023Q2,50
C0167,2023Q2,110
C0139,2023Q2,74
C0375,2023Q2,97
C0358,2023Q2,228
C0391,2023Q2,99
C0113,2023Q2,375
C0304,2023Q2,358
C0521,2023Q2,52
C0277,2023Q2,131
C0141,2023Q2,170
C0556,2023Q2,160
C0236,2023Q2,128
C0151,2023Q2,213
C0128,2023Q2,228
C0435,2023Q2,114
C0587,2023Q2,50
C0581,2023Q2,21
C0104,2023Q2,80
C0417,2023Q2,111
C0339,2023Q2,93
C0323,2023Q2,99
C0412,2023Q2,112
C0117,2023Q2,143
C0017,2023Q2,83
C0372,2023Q2,69
C0349,2023Q2,187
C0383,2023Q2,158
C0209,2023Q2,125
C0560,2023Q2,31
C0046,2023Q2,68
C0225,2023Q2,160
C0237,2023Q2,370
C0095,2023Q2,15
C0352,2023Q2,86
C0385,2023Q2,121
C0123,2023Q2,87
C0382,2023Q2,282
C0188,2023Q2,195
C0165,2023Q2,65
C0005,2023Q2,107
C0396,2023Q2,48
C0321,2023Q2,36
C0419,2023Q2,172
C0439,2023Q2,52
C0448,2023Q2,101
C0032,2023Q2,16
C0156,2023Q2,165
C0228,2023Q2,90
C0398,2023Q2,154
C0538,2023Q2,10
C0686,2023Q2,14
C0270,2023Q2,174
C0687,2023Q2,15
C0592,2023Q2,80
C0227,2023Q2,85
C0565,2023Q2,9
C0112,2023Q2,43
C0506,2023Q2,25
C0440,2023Q2,80
C0306,2023Q2,119
C0430,2023Q2,56
C0034,2023Q2,116
C0193,2023Q2,35
C0346,2023Q2,116
C0586,2023Q2,20
C0031,2023Q2,109
C0518,2023Q2,27
C0075,2023Q2,146
C0723,2023Q2,70
C0259,2023Q2,209
C0550,2023Q2,20
C0380,2023Q2,55
C0053,2020Q1,14
C0205,2023Q2,121
C0044,2023Q2,75
C0389,2023Q2,114
C0038,2023Q2,79
C0584,2023Q2,37
C0653,2023Q2,14
C0534,2023Q2,26
C0443,2023Q2,156
C0332,2023Q2,37
C0018,2023Q2,60
C0450,2023Q2,84
C0490,2023Q2,16
C0632,2023Q2,13
C0604,2023Q2,25
C0699,2023Q2,6
C0577,2023Q2,24
C0633,2023Q2,44
C0413,2023Q2,1
C0626,2023Q2,4
C0425,2023Q2,36
C0689,2023Q2,22
C0322,2023Q2,6
C0509,2023Q2,35
C0677,2023Q2,18
C0373,2023Q1,8
C0688,2023Q2,12
C0644,2023Q2,21
C0336,2023Q2,25
C0561,2023Q2,6
C0207,2023Q2,5
C0442,2023Q1,6
C0388,2023Q2,11
C0613,2023Q2,4
C0685,2023Q2,7
C0180,2023Q2,9
C0045,2020Q4,204
C0750,2023Q2,22
C0553,2023Q2,44
C0697,2023Q2,16
C0638,2023Q2,4
C0512,2023Q2,17
C0274,2023Q2,1
C0310,2023Q4,101
C0736,2023Q2,10
C0679,2023Q2,4
C0554,2023Q2,10
C0042,2023Q2,7
C0532,2023Q2,34
C0232,2023Q4,128
C0524,2023Q2,7
C0353,2023Q2,11
C0190,2023Q2,5
C0448,2021Q2,114
C0589,2023Q2,6
C0224,2020Q2,95
C0443,2024Q1,335
C0139,2021Q2,63
C0038,2021Q2,84
C0716,2023Q2,8
C0409,2023Q3,153
C0219,2023Q3,105
C0341,2023Q3,244
C0202,2023Q3,253
C0176,2023Q3,232
C0130,2023Q3,86
C0680,2023Q3,64
C0019,2023Q3,100
C0235,2023Q3,145
C0067,2023Q3,465
C0569,2023Q3,59
C0386,2023Q3,129
C0526,2023Q3,16
C0170,2023Q3,236
C0114,2023Q3,165
C0175,2023Q3,131
C0360,2023Q3,153
C0137,2023Q3,203
C0024,2023Q3,43
C0265,2023Q3,34
C0315,2023Q3,200
C0337,2023Q3,45
C0172,2023Q3,126
C0487,2023Q3,128
C0459,2023Q3,172
C0276,2023Q3,333
C0191,2023Q3,200
C0606,2023Q3,25
C0233,2023Q3,192
C0462,2023Q3,42
C0069,2023Q3,72
C0378,2023Q3,136
C0106,2023Q3,160
C0287,2023Q3,55
C0028,2023Q3,136
C0684,2023Q3,42
C0021,2023Q3,142
C0395,2023Q3,141
C0460,2023Q3,109
C0192,2023Q3,175
C0015,2023Q3,176
C0125,2023Q3,151
C0121,2023Q3,219
C0126,2023Q3,312
C0421,2023Q3,83
C0184,2023Q3,694
C0431,2023Q3,186
C0146,2023Q3,221
C0247,2023Q3,152
C0133,2023Q3,180
C0542,2023Q3,20
C0293,2023Q3,150
C0483,2023Q3,168
C0189,2023Q3,210
C0393,2023Q3,166
C0243,2023Q3,179
C0615,2023Q3,17
C0232,2023Q3,105
C0122,2023Q3,390
C0150,2023Q3,76
C0473,2023Q3,159
C0700,2023Q3,71
C0239,2023Q3,120
C0223,2023Q3,161
C0715,2023Q3,20
C0295,2023Q3,97
C0257,2023Q3,165
C0319,2023Q3,39
C0240,2023Q3,48
C0159,2023Q3,113
C0149,2023Q3,77
C0625,2023Q3,4
C0185,2023Q3,135
C0181,2023Q3,48
C0286,2023Q3,204
C0094,2023Q3,143
C0082,2023Q3,73
C0162,2023Q3,48
C0153,2023Q3,82
C0365,2023Q3,10
C0464,2023Q3,109
C0097,2023Q3,37
C0301,2023Q3,67
C0248,2023Q3,5
C0093,2023Q3,81
C0310,2023Q3,82
C0250,2023Q3,141
C0510,2023Q3,146
C0166,2023Q3,162
C0297,2023Q3,160
C0400,2023Q3,63
C0548,2023Q3,22
C0444,2023Q3,32
C0224,2023Q3,112
C0718,2023Q3,25
C0267,2023Q3,90
C0140,2023Q3,107
C0598,2023Q3,49
C0622,2023Q3,55
C0657,2023Q3,10
C0107,2023Q3,21
C0744,2023Q3,116
C0387,2023Q3,130
C0010,2023Q3,90
C0345,2023Q3,60
C0498,2023Q3,30
C0013,2023Q3,33
C0594,2023Q3,4
C0089,2023Q3,108
C0379,2023Q3,69
C0043,2023Q3,102
C0296,2023Q3,65
C0212,2023Q3,116
C0742,2023Q3,14
C0696,2023Q3,15
C0260,2023Q3,6
C0651,2023Q3,32
C0720,2023Q3,19
C0271,2023Q3,141
C0631,2023Q3,16
C0582,2023Q3,28
C0693,2023Q3,12
C0739,2023Q3,22
C0623,2023Q3,11
C0049,2023Q3,15
C0563,2023Q2,4
C0168,2023Q3,40
C0351,2023Q3,11
C0745,2023Q3,12
C0174,2023Q3,43
C0647,2023Q3,12
C0163,2023Q3,31
C0619,2023Q3,6
C0665,2023Q3,14
C0267,2020Q2,107
C0547,2023Q3,1
C0575,2023Q3,21
C0433,2023Q3,15
C0650,2023Q3,13
C0704,2023Q3,1
C0157,2023Q3,2
C0601,2023Q3,11
C0081,2023Q3,5
C0502,2023Q3,2
C0724,2023Q3,11
C0036,2023Q3,3
C0205,2020Q3,115
C0746,2020Q1,42
C0373,2023Q3,3
C0057,2026Q1,342
C0027,2020Q1,154
C0535,2023Q3,6
C0325,2023Q3,2
C0261,2023Q3,3
C0571,2023Q3,3
C0447,2023Q3,7
C0077,2021Q1,12
C0648,2023Q3,5
C0040,2026Q2,396
C0670,2023Q2,27
C0549,2023Q3,3
C0580,2023Q3,1
C0019,2023Q4,91
C0250,2023Q4,156
C0021,2023Q4,160
C0473,2023Q4,173
C0267,2023Q4,119
C0483,2023Q4,208
C0319,2023Q4,46
C0315,2023Q4,233
C0043,2023Q4,118
C0341,2023Q4,261
C0240,2023Q4,54
C0379,2023Q4,95
C0235,2023Q4,173
C0233,2023Q4,207
C0189,2023Q4,267
C0295,2023Q4,116
C0101,2023Q4,76
C0459,2023Q4,175
C0219,2023Q4,112
C0297,2023Q4,180
C0318,2023Q4,69
C0170,2023Q4,244
C0015,2023Q4,188
C0247,2023Q4,162
C0149,2023Q4,103
C0146,2023Q4,268
C0013,2023Q4,51
C0243,2023Q4,206
C0121,2023Q4,194
C0130,2023Q4,130
C0122,2023Q4,443
C0487,2023Q4,114
C0223,2023Q4,167
C0185,2023Q4,140
C0257,2023Q4,207
C0175,2023Q4,132
C0460,2023Q4,122
C0069,2023Q4,61
C0421,2023Q4,77
C0067,2023Q4,497
C0202,2023Q4,253
C0631,2023Q4,21
C0387,2023Q4,123
C0582,2023Q4,34
C0296,2023Q4,64
C0724,2023Q4,19
C0464,2023Q4,142
C0126,2023Q4,327
C0184,2023Q4,741
C0393,2023Q4,204
C0286,2023Q4,275
C0137,2023Q4,188
C0700,2023Q4,79
C0569,2023Q4,44
C0159,2023Q4,158
C0360,2023Q4,153
C0400,2023Q4,83
C0172,2023Q4,131
C0239,2023Q4,140
C0510,2023Q4,146
C0271,2023Q4,160
C0386,2023Q4,144
C0192,2023Q4,180
C0114,2023Q4,162
C0715,2023Q4,28
C0224,2023Q4,106
C0176,2023Q4,242
C0395,2023Q4,131
C0378,2023Q4,150
C0125,2023Q4,160
C0744,2023Q4,115
C0089,2023Q4,108
C0106,2023Q4,246
C0028,2023Q4,152
C0575,2023Q4,24
C0498,2023Q4,30
C0598,2023Q4,42
C0409,2023Q4,130
C0024,2023Q4,65
C0191,2023Q4,200
C0140,2023Q4,126
C0622,2023Q4,55
C0287,2023Q4,74
C0684,2023Q4,57
C0345,2023Q4,74
C0293,2023Q4,201
C0718,2023Q4,26
C0351,2023Q4,22
C0094,2023Q4,115
C0548,2023Q4,9
C0301,2023Q4,79
C0168,2023Q4,41
C0549,2023Q4,5
C0150,2023Q4,57
C0133,2023Q4,182
C0153,2023Q4,77
C0431,2023Q4,188
C0082,2023Q4,78
C0462,2023Q4,66
C0162,2023Q4,39
C0181,2023Q4,60
C0742,2023Q4,22
C0049,2023Q4,16
C0166,2023Q4,147
C0680,2023Q4,68
C0093,2023Q4,62
C0265,2023Q4,47
C0615,2023Q4,17
C0373,2023Q4,4
C0337,2023Q4,53
C0010,2023Q4,60
C0163,2023Q4,40
C0682,2022Q1,4
C0696,2023Q4,9
C0606,2023Q4,24
C0542,2023Q4,33
C0123,2024Q3,144
C0097,2023Q4,31
C0657,2023Q4,17
C0447,2023Q4,4
C0693,2023Q4,24
C0625,2023Q4,12
C0647,2023Q4,14
C0665,2023Q4,17
C0745,2023Q4,23
C0526,2023Q4,6
C0391,2024Q1,199
C0072,2026Q1,620
C0107,2023Q4,23
C0433,2023Q4,13
C0618,2023Q4,4
C0174,2023Q4,41
C0739,2023Q4,16
C0651,2023Q4,42
C0594,2023Q4,5
C0376,2023Q4,1
C0385,2024Q3,105
C0020,2021Q3,148
C0679,2022Q1,3
C0209,2020Q3,133
C0445,2021Q1,118
C0142,2021Q4,1
C0320,2020Q1,166
C0488,2022Q1,5
C0638,2022Q1,1
C0626,2022Q1,14
C0440,2020Q3,111
C0712,2020Q1,51
C0396,2021Q2,40
C0269,2020Q4,141
C0208,2021Q3,68
C0104,2021Q2,81
C0418,2020Q4,36
C0271,2020Q2,130
C0290,2021Q1,256
C0194,2020Q3,161
C0031,2021Q2,123
C0340,2020Q1,305
C0457,2020Q4,92
C0227,2020Q3,89
C0410,2020Q1,203
C0313,2020Q1,206
C0332,2021Q2,47
C0076,2020Q3,233
C0372,2020Q3,71
C0557,2020Q1,157
C0065,2021Q3,60
C0127,2020Q1,184
C0009,2021Q1,391
C0460,2020Q2,91
C0334,2020Q3,129
C0367,2020Q4,125
C0416,2021Q1,230
C0171,2020Q4,120
C0173,2020Q1,14
C0478,2020Q4,164
C0177,2021Q1,175
C0364,2021Q1,120
C0283,2022Q2,1
C0053,2022Q2,5
C0039,2022Q2,4
C0656,2022Q2,5
C0468,2026Q2,710
