family,trial,spearman,top20_overlap,max_rank_shift,weight_volume,weight_citation,weight_institutions,weight_persistence,weight_current,weight_multiyear_growth,weight_recent_growth,weight_trend,weight_quarter_consistency,weight_institution_expansion,weight_patents,weight_policies,weight_relative_share,weight_papers
core,1090,0.9997503029293403,1.0,10.0,0.39389130266524125,0.2133615629847135,0.15137344592736734,0.14460568539300714,0.09676800302967073,,,,,,,,,
core,1091,0.999263052840012,0.95,19.0,0.35558686333394707,0.22442047521829944,0.14841250722441496,0.16914820245469755,0.10243195176864092,,,,,,,,,
core,1092,0.9989666035688377,1.0,17.0,0.43839190128629224,0.16974307964211696,0.13601982201832138,0.16233581741700917,0.09350937963626017,,,,,,,,,
core,1093,0.9991413723182461,0.95,20.0,0.35574242208873635,0.22147720370846977,0.16716681769823016,0.17004557920078892,0.08556797730377483,,,,,,,,,
core,1094,0.9995954542653495,0.95,12.0,0.3725871170985996,0.21740096146413787,0.15464184888441554,0.14906554365309338,0.1063045288997537,,,,,,,,,
core,1095,0.9979269671108765,0.95,29.0,0.3708549117847119,0.24416495103219865,0.1432946082859334,0.13650669118816633,0.10517883770898959,,,,,,,,,
core,1096,0.9988408910297821,1.0,19.0,0.44320166168263075,0.1655192548199633,0.14766734870862597,0.16133878255466355,0.08227295223411656,,,,,,,,,
core,1097,0.9989076113158787,0.95,22.0,0.37846944534831156,0.23050200036121285,0.1497573994392818,0.14834859410073217,0.09292256075046158,,,,,,,,,
core,1098,0.9999135516293509,1.0,10.0,0.35819486768363135,0.19829615015055374,0.17792137248928247,0.15743325351135448,0.10815435616517806,,,,,,,,,
core,1099,0.9999715358779873,1.0,5.0,0.37891947149600586,0.20091407081652396,0.1544800035253569,0.15779067555784707,0.1078957786042661,,,,,,,,,
core,1100,0.9999427357544924,1.0,7.0,0.4133683067799191,0.19738114397374687,0.13658251235698082,0.15983387082630343,0.09283416606304987,,,,,,,,,
core,1101,0.9997149267776475,1.0,13.0,0.3774981896911307,0.1937101744031851,0.14947717691540546,0.14465987294816635,0.13465458604211245,,,,,,,,,
core,1102,0.9999032795853044,1.0,8.0,0.4141457571059089,0.19343689785455961,0.13966178282035469,0.15962115400376928,0.09313440821540755,,,,,,,,,
core,1103,0.9995079498901307,1.0,15.0,0.40585763666520147,0.18439789756573435,0.1325445759628632,0.15421775134933818,0.12298213845686282,,,,,,,,,
core,1104,0.9996812306331585,1.0,12.0,0.4373925624440777,0.18879826027731275,0.12193030193970994,0.15327214436106362,0.09860673097783598,,,,,,,,,
core,1105,0.9991482843478848,0.95,20.0,0.36318913037124484,0.22752898178354033,0.14462173706288167,0.15160912296642703,0.1130510278159061,,,,,,,,,
core,1106,0.9992763968972315,1.0,15.0,0.41684337940477284,0.17127095560629826,0.15550251362115705,0.1573598891718154,0.09902326219595654,,,,,,,,,
core,1107,0.9985597058240601,1.0,24.0,0.43065416883924046,0.16509130284987353,0.13671924878168873,0.15188953710789416,0.11564574242130313,,,,,,,,,
core,1108,0.9998649754210561,1.0,9.0,0.3861105699284347,0.1894537314281697,0.16826511047652432,0.1711748061647483,0.08499578200212296,,,,,,,,,
core,1109,0.9986673222855194,0.95,25.0,0.33840832747828326,0.23437531497613098,0.14406064290980378,0.16901105142180475,0.11414466321397715,,,,,,,,,
core,1110,0.9995915662486776,1.0,12.0,0.4090082082368085,0.18501105706073562,0.12946687085208886,0.1705756219390308,0.10593824191133612,,,,,,,,,
core,1111,0.9995971822727592,1.0,16.0,0.3607625133506106,0.2147579656020694,0.16764162481070047,0.14896835695195876,0.10786953928466073,,,,,,,,,
core,1112,0.9988016748616234,0.95,24.0,0.39984988763799034,0.23365269250502105,0.14071146093949125,0.12275014609916775,0.10303581281832955,,,,,,,,,
core,1113,0.9995606541161263,1.0,12.0,0.40404273456084516,0.17830163686018702,0.1545693983262588,0.1582014038441515,0.10488482640855742,,,,,,,,,
core,1114,0.9999459997684885,1.0,5.0,0.3896005881828214,0.20490013937072374,0.15292217811422787,0.15224011479046817,0.10033697954175867,,,,,,,,,
core,1115,0.999942015751405,1.0,5.0,0.4018788418082723,0.2066968219439585,0.14475387757617614,0.14740395335423181,0.0992665053173612,,,,,,,,,
core,1116,0.9998703034439027,1.0,9.0,0.4268533295016952,0.19047305761277836,0.14900692815182368,0.1460957218958717,0.08757096283783106,,,,,,,,,
core,1117,0.9994011494321702,0.95,17.0,0.3750548898220751,0.22514800065189206,0.12702539581261052,0.16343540416714755,0.10933630954627477,,,,,,,,,
core,1118,0.9999149436353197,1.0,8.0,0.42795281622660764,0.19591066267423562,0.15423075580852597,0.1377746666466948,0.084131098643936,,,,,,,,,
core,1119,0.9993203650857669,1.0,16.0,0.40350473391809194,0.17262462589448613,0.1566646858399115,0.1741016470289185,0.09310430731859191,,,,,,,,,
core,1120,0.9999510877903061,1.0,6.0,0.37296111405916627,0.20036950594588646,0.1539279845032798,0.17156388690056618,0.10117750859110115,,,,,,,,,
core,1121,0.9998665594278483,0.95,9.0,0.43903052693409733,0.20615716544960272,0.13458974557030312,0.11829569456498853,0.10192686748100838,,,,,,,,,
core,1122,0.9998961755548424,1.0,7.0,0.411797060688685,0.1893786712787836,0.1597182276956204,0.14780643220269407,0.09129960813421692,,,,,,,,,
core,1123,0.999854847377627,1.0,11.0,0.4374494860847889,0.20273828059592394,0.1353592443842615,0.11605321672623017,0.10839977220879544,,,,,,,,,
core,1124,0.999835695295503,0.95,10.0,0.4352340806051446,0.20799040671423463,0.14426239172557376,0.11692786603623623,0.09558525491881084,,,,,,,,,
core,1125,0.9989586355346707,1.0,18.0,0.3996349556726608,0.16814403771064865,0.14668131888984795,0.1746441628832843,0.11089552484355836,,,,,,,,,
core,1126,0.9999377437330866,1.0,5.0,0.40803314407184876,0.2042930846563916,0.15314026303893344,0.13797472107122785,0.09655878716159835,,,,,,,,,
core,1127,0.9997330708554494,1.0,11.0,0.35522772928402063,0.18294168187613433,0.19160216030282112,0.14941612922159347,0.12081229931543051,,,,,,,,,
core,1128,0.9999495517837196,1.0,8.0,0.3803589680757827,0.2020910392923247,0.15320646467216412,0.16723150725387476,0.0971120207058538,,,,,,,,,
core,1129,0.9996160943538541,1.0,13.0,0.3930275010192089,0.1897749830400606,0.12494380427101137,0.1689909900238854,0.12326272164583374,,,,,,,,,
core,1130,0.9998533593712465,1.0,10.0,0.3732581704433838,0.19981006174531415,0.14120520172081075,0.16001455537541945,0.12571201071507185,,,,,,,,,
core,1131,0.9996796466263662,1.0,15.0,0.3689016922318837,0.21022677517910648,0.15403723416590753,0.18086915052092958,0.08596514790217272,,,,,,,,,
core,1132,0.9997199667992592,1.0,11.0,0.4192458757090183,0.18265781143047824,0.15562598545004422,0.1520463522511097,0.09042397515934945,,,,,,,,,
core,1133,0.9997281268342495,1.0,13.0,0.36485973743800765,0.2040916822569639,0.18964913617529258,0.1354958238232655,0.10590362030647041,,,,,,,,,
core,1134,0.9991952765493874,0.95,18.0,0.34834463433729285,0.22469933836744224,0.15353611391069252,0.16991354094807218,0.10350637243650018,,,,,,,,,
core,1135,0.9999274716890402,1.0,8.0,0.39492970309894193,0.19436839574345693,0.17039734125439576,0.13649992437584418,0.10380463552736134,,,,,,,,,
core,1136,0.9998842235035919,1.0,8.0,0.37947331788618205,0.19465016861205933,0.16080524111531347,0.14472007108317383,0.12035120130327147,,,,,,,,,
core,1137,0.9999045275906558,1.0,8.0,0.41086928787513455,0.20112549708157865,0.16498290289366466,0.13339757452728054,0.08962473762234158,,,,,,,,,
core,1138,0.9999254076801897,1.0,9.0,0.409430852903674,0.2076560694863383,0.12743209974665057,0.1612255075971763,0.09425547026616084,,,,,,,,,
core,1139,0.9977341022838722,0.95,31.0,0.35414306950499586,0.24294522866451293,0.16115195994165096,0.12839654765836592,0.11336319423047439,,,,,,,,,
core,1140,0.9985543298010077,0.95,24.0,0.3515994863860863,0.2330640659705475,0.16256589419574555,0.15866003021456024,0.09411052323306049,,,,,,,,,
core,1141,0.9997330708554494,1.0,14.0,0.43568004389430326,0.18628197068960678,0.1481749104606784,0.12908491610043973,0.10077815885497181,,,,,,,,,
core,1142,0.9991153082064831,1.0,17.0,0.4230295944750734,0.17150488313459958,0.13914431819491832,0.16765215741545667,0.09866904677995213,,,,,,,,,
core,1143,0.9998854235087375,1.0,7.0,0.41414103898548627,0.1918158717361076,0.1429991394799575,0.1502463776616208,0.10079757213682781,,,,,,,,,
core,1144,0.9994407976021817,1.0,13.0,0.420063410566382,0.17457808872195554,0.15781220084150402,0.15893019379585413,0.08861610607430428,,,,,,,,,
core,1145,0.9980338635692484,0.95,28.0,0.38203052363364237,0.2456656487857368,0.12550988579246436,0.14380577268199746,0.1029881691061591,,,,,,,,,
core,1146,0.9989224913796846,1.0,19.0,0.420266424459764,0.1690314300556846,0.1378282888610709,0.1823894053105026,0.09048445131297797,,,,,,,,,
core,1147,0.9991946525467116,1.0,25.0,0.4559235510775024,0.17730104546790493,0.12849496417355197,0.12932707602918464,0.1089533632518561,,,,,,,,,
core,1148,0.9992433727556239,1.0,17.0,0.4461027801208505,0.17163117774143935,0.15420114734188559,0.13382263086032473,0.09424226393549985,,,,,,,,,
core,1149,0.9999018875793354,1.0,7.0,0.40183595076453776,0.20349002397397584,0.11890492901979893,0.17000758400143975,0.10576151224024767,,,,,,,,,
core,1150,0.9993595332537201,0.95,16.0,0.3876908497386609,0.2254441436019553,0.1360598216363651,0.13990748467446912,0.11089770034854969,,,,,,,,,
core,1151,0.9986426981799312,1.0,19.0,0.4260640891723482,0.1626376630964213,0.14634637531149228,0.17128912242204597,0.09366274999769227,,,,,,,,,
core,1152,0.9998758234675724,1.0,8.0,0.3799292748437519,0.18872535302589072,0.15944355048706157,0.16889062397302074,0.10301119767027506,,,,,,,,,
core,1153,0.999645470479819,1.0,15.0,0.42597281073762006,0.18567935177903097,0.1470887175284449,0.12586927086137184,0.11538984909353214,,,,,,,,,
core,1154,0.9996034702997222,1.0,13.0,0.39437318076611283,0.1848490040952435,0.1526775847337357,0.14218043933043617,0.1259197910744718,,,,,,,,,
core,1155,0.9987866507972002,0.95,27.0,0.3434666817491423,0.2316880376975388,0.1482377965346737,0.1550837930372128,0.12152369098143233,,,,,,,,,
core,1156,0.9997763190408977,1.0,16.0,0.37341561223540937,0.20242268166920518,0.17569698945986548,0.12818333040086335,0.12028138623465658,,,,,,,,,
core,1157,0.9988078188879688,0.95,22.0,0.357794463463909,0.23136797349222932,0.15069859901353325,0.1627840705704491,0.09735489345987929,,,,,,,,,
core,1158,0.9992566208124315,1.0,19.0,0.40600819148618045,0.1752754894223955,0.14182341828045877,0.19111690767303216,0.0857759931379333,,,,,,,,,
core,1159,0.99987044744452,1.0,8.0,0.3885258605931292,0.1910980728240193,0.1475008434934894,0.16606717802463183,0.10680804506473025,,,,,,,,,
core,1160,0.9999198876565197,1.0,7.0,0.355960594084659,0.19201258390853695,0.1732549184223903,0.16929100736225042,0.1094808962221633,,,,,,,,,
core,1161,0.9997540949456006,0.95,10.0,0.422076941814467,0.21472719425883333,0.13634349692287334,0.13431197787658467,0.09254038912724162,,,,,,,,,
core,1162,0.9998256152522795,1.0,15.0,0.4491788367138072,0.1931427330593455,0.15690553070098903,0.12196829360372224,0.07880460592213608,,,,,,,,,
core,1163,0.999895407551549,1.0,8.0,0.42213794739853744,0.20858186626962832,0.13789723517227914,0.14341559065234416,0.08796736050721098,,,,,,,,,
core,1164,0.9991944605458885,1.0,15.0,0.41346752427040345,0.16950139456684135,0.15731252943664278,0.16057414040197276,0.09914441132413968,,,,,,,,,
core,1165,0.99955038207208,0.95,13.0,0.4013391620996904,0.22206783524751836,0.13181082753207704,0.14364083870319375,0.10114133641752035,,,,,,,,,
core,1166,0.9998125111960896,1.0,12.0,0.4535970712691738,0.19576951087313357,0.12420102433383687,0.12624486851981317,0.10018752500404265,,,,,,,,,
core,1167,0.9997604309727695,1.0,14.0,0.43995942022101625,0.1895192214507317,0.1472913722504287,0.11963862768877788,0.10359135838904544,,,,,,,,,
core,1168,0.9992875329449827,1.0,16.0,0.4123432425353257,0.17432037677720538,0.14370353212176493,0.16125101839150618,0.10838183017419767,,,,,,,,,
core,1169,0.9989990037077694,0.95,20.0,0.35913286108669057,0.2254933053847778,0.1623130565037652,0.1642279554835599,0.08883282154120646,,,,,,,,,
core,1170,0.9998776474753939,1.0,11.0,0.4384649243799729,0.19976324347414323,0.14410825472799463,0.11648196777457862,0.10118160964331062,,,,,,,,,
core,1171,0.999551966078872,1.0,14.0,0.4354909973268874,0.18563201191200548,0.12448151654408875,0.14404343546931095,0.11035203874770755,,,,,,,,,
core,1172,0.998424825245692,0.95,25.0,0.36280759437316024,0.2368916441303661,0.15174666292818614,0.1520876639241244,0.09646643464416309,,,,,,,,,
core,1173,0.9996160463536483,1.0,12.0,0.39020622982848197,0.17694786760353945,0.17149053475840825,0.16158485453293103,0.09977051327663919,,,,,,,,,
core,1174,0.9996497424981373,0.95,13.0,0.4153324885587661,0.2203507123726631,0.12267764443458433,0.14176805487840213,0.09987109975558432,,,,,,,,,
core,1175,0.9999244956762791,1.0,6.0,0.4201565841636675,0.20932003211350006,0.1291400137610988,0.14180651062008276,0.09957685934165078,,,,,,,,,
core,1176,0.9989332914259951,1.0,17.0,0.4231478914343831,0.16639183355263995,0.14951394242757637,0.16600040699249316,0.09494592559290736,,,,,,,,,
core,1177,0.9997262068260164,1.0,11.0,0.3595129924731948,0.18129658234122364,0.18726005569195933,0.1830474794233204,0.08888289007030196,,,,,,,,,
core,1178,0.9996806066304829,0.95,11.0,0.43796459736511845,0.21469409019979016,0.1389092626805527,0.1262407630021982,0.08219128675234066,,,,,,,,,
core,1179,0.9994830377833076,0.95,17.0,0.4182118841889055,0.22208068510140594,0.12559907712609578,0.15024925457364616,0.08385909900994656,,,,,,,,,
core,1180,0.9998981915634871,1.0,11.0,0.4272363221222141,0.19663897035850567,0.15332270857905103,0.12161738662795957,0.10118461231226958,,,,,,,,,
core,1181,0.9995993422820212,1.0,13.0,0.426906201874231,0.17818447344916363,0.16572021965478964,0.14268025111553792,0.08650885390627783,,,,,,,,,
core,1182,0.9994929738259133,0.95,14.0,0.3861947593313677,0.21818564374107371,0.16280683032521687,0.13057401588752654,0.10223875071481524,,,,,,,,,
core,1183,0.9999249276781315,1.0,8.0,0.4101727254368806,0.19299779205016437,0.15769657817155,0.13723238724498518,0.1019005170964198,,,,,,,,,
core,1184,0.9996903026720593,1.0,11.0,0.4103863197554541,0.18621759965431714,0.1364237950046733,0.1569246210487008,0.11004766453685455,,,,,,,,,
core,1185,0.9996962546975817,1.0,18.0,0.35380720671222665,0.21073940113376333,0.1667549258092548,0.1477987335529515,0.12089973279180373,,,,,,,,,
core,1186,0.9997325908533912,1.0,11.0,0.4057296014448606,0.19014536601137913,0.1277576257454954,0.1697935509338176,0.10657385586444727,,,,,,,,,
core,1187,0.9989288274068534,1.0,18.0,0.40841429725913925,0.16685369102824366,0.1503086775349034,0.16383871575823145,0.11058461841948226,,,,,,,,,
core,1188,0.999903615586745,1.0,9.0,0.426644593129365,0.19563728404630173,0.14372264384356595,0.13014603363515906,0.10384944534560825,,,,,,,,,
core,1189,0.9988700751549238,1.0,20.0,0.41149039429675527,0.16302368153506896,0.17121143460117255,0.13986505982719385,0.11440942973980936,,,,,,,,,
core,1190,0.9994145414895953,1.0,15.0,0.4440302383231953,0.175520294347239,0.15273486340694511,0.14763640578714377,0.08007819813547667,,,,,,,,,
core,1191,0.9998217272356078,1.0,9.0,0.42619140469601713,0.18857121917138198,0.14440938214853277,0.15203214614778587,0.08879584783628214,,,,,,,,,
core,1192,0.9997599029705054,1.0,15.0,0.3852183501896573,0.21067836134616863,0.13754550380658945,0.17880662675535255,0.08775115790223212,,,,,,,,,
core,1193,0.9993899173840072,1.0,16.0,0.424780681272278,0.1805646836887635,0.134585402044292,0.14079170221101522,0.11927753078365118,,,,,,,,,
core,1194,0.9990196917964799,1.0,27.0,0.450803261683724,0.1731361559840591,0.1378819990342206,0.1236186077802738,0.11455997551772241,,,,,,,,,
core,1195,0.999705758738335,1.0,10.0,0.36349871962811975,0.2146088057742006,0.1497481085803222,0.1616190557281316,0.11052531028922574,,,,,,,,,
core,1196,0.9993155650651844,0.95,18.0,0.37777681087548465,0.22497568052007766,0.14270333281173458,0.1491548022020548,0.1053893735906483,,,,,,,,,
core,1197,0.9988425710369861,1.0,19.0,0.4255164827206567,0.166310154339629,0.14801862957405465,0.15001536569235205,0.11013936767330752,,,,,,,,,
core,1198,0.9999617918362048,1.0,6.0,0.39651145847745584,0.19888789136277124,0.15992604824680112,0.13957790199980075,0.10509669991317101,,,,,,,,,
core,1199,0.9982192403641441,0.95,25.0,0.3364842360130184,0.23571373144658178,0.1696709718428195,0.16082223070829058,0.09730882998928976,,,,,,,,,
core,1200,0.9998618074074717,1.0,10.0,0.3468793513555575,0.20446295465701148,0.15557529267997275,0.18007134285954526,0.11301105844791302,,,,,,,,,
core,1201,0.9995462540543788,1.0,13.0,0.3965848322410663,0.18557371009011644,0.13025385740449671,0.16675365563060682,0.12083394463371375,,,,,,,,,
core,1202,0.999889935528085,1.0,7.0,0.387721432082507,0.20569621147713352,0.16158854428103767,0.13805822602810616,0.10693558613121575,,,,,,,,,
core,1203,0.9998745274620152,1.0,10.0,0.438906996803834,0.1951088108022258,0.13914737409932426,0.1262092565884272,0.10062756170618885,,,,,,,,,
core,1204,0.9994614856908921,0.95,18.0,0.37266313391463984,0.21783335760132486,0.16703944343682434,0.13127738226540916,0.1111866827818019,,,,,,,,,
core,1205,0.9998594073971804,1.0,9.0,0.4266872102133369,0.21306211482658266,0.11464921342643701,0.1485223804049196,0.0970790811287239,,,,,,,,,
core,1206,0.9989501394982396,0.95,23.0,0.3879249575660803,0.22806626483284087,0.159611358211981,0.1250457831933003,0.0993516361957975,,,,,,,,,
core,1207,0.9998879675196461,1.0,10.0,0.3752348117700993,0.2071297602623372,0.15062807746941217,0.15183355403409365,0.11517379646405748,,,,,,,,,
core,1208,0.998761738690377,0.95,22.0,0.3419421266778182,0.22959781685449593,0.16742648936985563,0.1563674788750269,0.10466608822280332,,,,,,,,,
core,1209,0.9996420624652053,1.0,11.0,0.41616134542922933,0.186574645452901,0.13774586664018648,0.14112113970487872,0.11839700277280454,,,,,,,,,
core,1210,0.9988828912098789,1.0,18.0,0.40622470377169795,0.16425637492783854,0.1579749363179067,0.16698193096300223,0.1045620540195544,,,,,,,,,
core,1211,0.9992314687045791,0.95,25.0,0.33042627787379875,0.22102916334604455,0.17215638993439644,0.1601643973703967,0.11622377147536364,,,,,,,,,
core,1212,0.9995047338763404,1.0,15.0,0.3573337894038697,0.17405492020209862,0.1814737569757201,0.17314541586333568,0.11399211755497599,,,,,,,,,
core,1213,0.9999162396408771,1.0,7.0,0.43698525128010435,0.20314490135248323,0.13232217336600463,0.14610791703564488,0.0814397569657628,,,,,,,,,
core,1214,0.9997394548828242,1.0,11.0,0.3659405447727442,0.2141495481298989,0.14065439513481048,0.16560681686450704,0.11364869509803935,,,,,,,,,
core,1215,0.9991693564382419,1.0,18.0,0.4405305327350408,0.1736036361137368,0.13649191346986358,0.1441315009218987,0.10524241675946022,,,,,,,,,
core,1216,0.9996966866994341,1.0,20.0,0.353102272696491,0.2045797598762413,0.18758362302372072,0.1359794854928932,0.11875485891065372,,,,,,,,,
core,1217,0.9996949106918187,1.0,11.0,0.356525639709842,0.21134004317369115,0.16486085602609002,0.16862247419451332,0.09865098689586356,,,,,,,,,
core,1218,0.9992728928822061,1.0,18.0,0.4005812721684131,0.1685880259043913,0.1772939068956957,0.1467492780762541,0.10678751695524583,,,,,,,,,
core,1219,0.999221148660327,0.95,20.0,0.3865755678338791,0.2291839574990831,0.12620660697315564,0.15117358012359264,0.10686028757028966,,,,,,,,,
core,1220,0.9995166859275908,1.0,13.0,0.4308231032472625,0.18094606614019587,0.13449173149745033,0.15374494252249207,0.09999415659259919,,,,,,,,,
core,1221,0.9998384793074407,1.0,10.0,0.43262047922086516,0.20434145954215074,0.12811733148646542,0.1603635410453419,0.07455718870517677,,,,,,,,,
core,1222,0.9992843649313983,1.0,17.0,0.413752549421045,0.17334773784781207,0.15588309222842844,0.14014423773843893,0.11687238276427554,,,,,,,,,
core,1223,0.9998151512074098,1.0,10.0,0.4071355689091411,0.20835355876157965,0.1590381715598038,0.137208590516991,0.08826411025248455,,,,,,,,,
core,1224,0.9996724945956984,1.0,11.0,0.3721887764640713,0.21182493205632832,0.16787428372918312,0.15317104982256466,0.09494095792785245,,,,,,,,,
core,1225,0.9998886875227336,1.0,8.0,0.39735505766412643,0.20646333675002784,0.15051490840565906,0.13352741671065135,0.11213928046953539,,,,,,,,,
core,1226,0.999807183173243,0.95,13.0,0.4361144559013884,0.2098780615642633,0.12312481765977888,0.11935113649971249,0.11153152837485693,,,,,,,,,
core,1227,0.9993555012364308,0.95,18.0,0.3637556056970493,0.2211581570200115,0.16245886893216313,0.13881757058736943,0.11380979776340676,,,,,,,,,
core,1228,0.9982955126911998,1.0,21.0,0.44756614978055576,0.1582244689765062,0.146476989392255,0.1607885266082071,0.08694386524247613,,,,,,,,,
core,1229,0.9998156792096741,1.0,10.0,0.3707721140793914,0.2061469514436362,0.1686903622388564,0.16253322806045736,0.09185734417765867,,,,,,,,,
core,1230,0.9998407353171144,1.0,8.0,0.4078427885313901,0.1873221420806132,0.15393659075687469,0.15120418104206515,0.0996942975890569,,,,,,,,,
core,1231,0.9990169557847479,0.95,31.0,0.3315450342306217,0.22187331682576739,0.18324677099126996,0.14410296844867948,0.11923190950366146,,,,,,,,,
core,1232,0.9998973275597821,1.0,10.0,0.43096829305229334,0.20684185612704925,0.12219703436226492,0.1314762531197964,0.10851656333859604,,,,,,,,,
core,1233,0.9993376931600697,1.0,16.0,0.4523105482939902,0.176756875904237,0.1377121045209436,0.15342387820365042,0.07979659307717886,,,,,,,,,
core,1234,0.9991550043767002,1.0,18.0,0.4061904223938461,0.16720552497851773,0.17042495198389337,0.17590654869312333,0.08027255195061951,,,,,,,,,
core,1235,0.9999256956814248,1.0,6.0,0.3877262114980018,0.206296233652949,0.14961048743890318,0.15779643521874598,0.09857063219140019,,,,,,,,,
core,1236,0.9990732600261807,0.95,19.0,0.36324923128749215,0.22791281098628705,0.1493868916247478,0.16185703657573894,0.09759402952573411,,,,,,,,,
core,1237,0.9995577741037768,1.0,12.0,0.37059680810783685,0.2113905028465263,0.18123290082802018,0.14425286926281625,0.09252691895480059,,,,,,,,,
core,1238,0.9998898875278792,1.0,8.0,0.3829074009596355,0.1922669361192315,0.1752689835604334,0.1360601165381952,0.11349656282250445,,,,,,,,,
core,1239,0.9998639194165281,1.0,8.0,0.39451548669990233,0.18672166254713038,0.16637722209800446,0.15136601676379394,0.10101961189116897,,,,,,,,,
core,1240,0.999873519457693,1.0,8.0,0.42416877143138076,0.20405902268781292,0.15028897015547846,0.14292361585964022,0.0785596198656876,,,,,,,,,
core,1241,0.9986583462470301,0.95,24.0,0.4108026834937929,0.23248948733368885,0.15140118494144292,0.11765458443729199,0.08765205979378335,,,,,,,,,
core,1242,0.999605966310425,1.0,15.0,0.36064454666763485,0.21385943833590015,0.14757644162279698,0.1859999174179477,0.09191965595572031,,,,,,,,,
core,1243,0.9997242388175775,0.95,10.0,0.42598302143236333,0.2089966166099982,0.15821581045423963,0.12751913150187646,0.07928542000152237,,,,,,,,,
core,1244,0.9999647198487602,1.0,5.0,0.39253422265453786,0.1998586305007357,0.15214049122620324,0.14523182735810022,0.11023482826042294,,,,,,,,,
core,1245,0.9980480236299668,0.95,28.0,0.36341480516151586,0.24427439206066084,0.13155985355976707,0.16395122958793257,0.09679971963012356,,,,,,,,,
core,1246,0.9999413437485236,1.0,7.0,0.39460144295641414,0.19146971324093967,0.16244504860832368,0.15292953422335795,0.09855426097096454,,,,,,,,,
core,1247,0.999192108535803,1.0,18.0,0.4298820762274349,0.16975795097368288,0.1590731536768406,0.1416798362459819,0.09960698287605962,,,,,,,,,
core,1248,0.9998666554282599,1.0,8.0,0.409714725160244,0.2026838667367113,0.16513735785419836,0.1396328662415217,0.08283118400732463,,,,,,,,,
core,1249,0.9995230219547596,0.95,15.0,0.37460534992771666,0.2205333275668181,0.13256660977535092,0.17128623444573765,0.10100847828437666,,,,,,,,,
core,1250,0.9999591518248845,1.0,5.0,0.4087382038427116,0.20082364091022945,0.14371224246141517,0.13902258499137266,0.10770332779427103,,,,,,,,,
core,1251,0.9993054850219614,0.95,20.0,0.3450382190932603,0.22439080151203195,0.1370052068540524,0.1742980417604013,0.11926773078025397,,,,,,,,,
core,1252,0.9996216143775238,0.95,13.0,0.4186235439765617,0.21269451424920194,0.16011418123477986,0.12581850468081252,0.08274925585864401,,,,,,,,,
core,1253,0.9990338038569925,0.95,23.0,0.42241552355217266,0.2329108659015308,0.12173186730693494,0.11905334035408587,0.10388840288527566,,,,,,,,,
core,1254,0.9985294656943905,0.95,25.0,0.35399496784528195,0.23517616214261503,0.1524840666960903,0.1609048600225627,0.09743994329344996,,,,,,,,,
core,1255,0.9992982369908817,0.95,21.0,0.3475205207422366,0.2234919126660144,0.15053699214980784,0.158081234809543,0.12036933963239806,,,,,,,,,
core,1256,0.9991840445012243,1.0,17.0,0.4147376968979211,0.16837748460377244,0.16292059240971876,0.1630646390438175,0.0908995870447702,,,,,,,,,
core,1257,0.9998265752563962,1.0,9.0,0.37509894029954066,0.18465264052838123,0.18370631146521924,0.16827712088559102,0.0882649868212679,,,,,,,,,
core,1258,0.9997001427142534,1.0,11.0,0.38984633651458434,0.21273908726126559,0.16224818579894063,0.13522550827439941,0.09994088215080997,,,,,,,,,
core,1259,0.9984144572012339,0.95,26.0,0.365599895176758,0.23771822489475983,0.14781508812765445,0.1488762409833334,0.09999055081749422,,,,,,,,,
core,1260,0.9999477277758984,1.0,6.0,0.39727941106343484,0.20477199525071316,0.14884274890457141,0.15435750509672494,0.09474833968455554,,,,,,,,,
core,1261,0.9997428628974376,1.0,10.0,0.4304240876480786,0.1860805968593842,0.14503751569256193,0.13898575731650617,0.09947204248346907,,,,,,,,,
core,1262,0.9998692474393744,1.0,9.0,0.394799714258471,0.19628661077650808,0.1854745319777996,0.12886753262167647,0.09457161036554482,,,,,,,,,
core,1263,0.9996895346687663,1.0,10.0,0.39938412633450576,0.21273682788540596,0.15571577514610013,0.14731132050732446,0.08485195012666355,,,,,,,,,
core,1264,0.9997221268085212,1.0,15.0,0.3514537898067499,0.2079646846996633,0.15789242393468347,0.1883677244054661,0.09432137715343725,,,,,,,,,
core,1265,0.9984586173905928,0.95,23.0,0.3973523516335169,0.23548322162174917,0.15147543597120497,0.13071334626264455,0.08497564451088448,,,,,,,,,
core,1266,0.9998620474085006,1.0,14.0,0.3452507483271964,0.19868149697682258,0.17609590786706966,0.15866860306937636,0.12130324375953505,,,,,,,,,
core,1267,0.9997662389976741,1.0,10.0,0.363591223358796,0.19206576770685535,0.14240402290750073,0.18075339056442943,0.12118559546241846,,,,,,,,,
core,1268,0.9988846192172887,0.95,22.0,0.37640632410250646,0.2316860721249954,0.1459350094427301,0.14872207194402817,0.09725052238573983,,,,,,,,,
core,1269,0.9993845413609549,1.0,14.0,0.41077910510317056,0.17515429897944526,0.14902220088187598,0.16201126329120055,0.10303313174430756,,,,,,,,,
core,1270,0.9997571189585677,1.0,10.0,0.4040686296151412,0.18598577165684024,0.14440738029467914,0.16519927791088798,0.10033894052245144,,,,,,,,,
core,1271,0.9993159970670369,1.0,15.0,0.4119985653176652,0.17213670718550506,0.1556563980458745,0.15847037055757354,0.10173795889338164,,,,,,,,,
core,1272,0.9999273756886283,1.0,6.0,0.38200166199578045,0.1984667308672495,0.14025980217796702,0.17712726699520148,0.1021445379638015,,,,,,,,,
