family,scenario,category_id,name,selected,core_papers,recent_papers,multiyear_share_ratio,share_growth_ratio,historical_peak_ratio,score
core,remove_gate_annual_volume,C0254,电催化析氢与界面调控,True,7105,2826,1.0120780688099824,0.9740061323493576,0.9740061323493576,97.46533127889062
core,remove_gate_annual_volume,C0278,整体电催化水分解,True,5646,2050,0.8713491710270141,0.86267917918123,0.8622669112609365,97.20338983050848
core,remove_gate_annual_volume,C0294,电池管理与均衡控制,False,436,223,1.4059761327966191,1.5902277406154333,1.1527893542741778,42.804314329738055
core,remove_gate_annual_volume,C0348,智能电网信息安全与韧性,False,2863,1348,1.4800351701696377,1.259689799009449,1.259689799009449,78.17411402157165
core,remove_gate_annual_volume,C0381,光伏发电功率预测方法与装置,False,1046,525,1.6876313566282577,1.398272074392373,1.398272074392373,64.89984591679507
core,remove_gate_annual_volume,C0435,智能电表物联网与用能监测,False,2127,1085,1.5298727275775308,1.4695928795056847,1.42143352693126,64.22958397534669
core,remove_gate_annual_volume,C0443,建筑能效与居民供热用能,False,3699,1704,1.3732319381539142,1.2599497340327008,1.2599497340327008,84.0446841294299
core,remove_gate_annual_volume,C0473,二氧化碳地质封存与驱油,True,4231,1970,1.458064499153056,1.1933314278238298,1.1933314278238298,87.94298921417565
core,remove_gate_annual_volume,C0533,氮化镓功率与结器件,False,820,423,1.6411733053348834,1.5234027267175316,1.5234027267175316,57.56548536209554
core,remove_gate_annual_volume,C0534,氢能技术经济与生命周期,False,896,417,1.5117799799936882,1.156633002540099,1.156633002540099,68.1895223420647
core,remove_gate_annual_volume,C0542,光伏组件故障与缺陷检测,False,652,315,1.5008452064766622,1.3304796752503365,1.3304796752503365,58.00269645608629
core,remove_gate_annual_volume,C0556,水系锌离子电池,True,3731,1435,1.0551852723863595,0.8866233375943027,0.8866233375943027,90.70878274268108
core,remove_gate_annual_volume,C0566,蒸汽重整制氢与合成气,False,223,113,1.422404584647933,1.8516901734610685,1.2485527351324948,43.03351309707242
core,remove_gate_annual_volume,C0600,直接空气捕碳,False,348,164,1.5220342192135776,1.3486750741251028,1.3415111009372669,52.5173343605547
core,remove_gate_annual_volume,C0665,换热器结构与传热强化,False,443,213,1.4876406164596103,1.3313914701192275,1.3313914701192275,49.80739599383667
core,remove_gate_annual_volume,C0713,电价预测,False,341,171,1.6813748306746594,1.4060655028112772,1.4060655028112772,44.817026194144844
core,remove_gate_annual_volume,C0725,废塑料回收与转化,False,382,181,1.2667219977378972,1.3264534407811992,1.1113991589244985,51.120955315870575
core,remove_gate_active_years,C0060,超级电容器电极与器件,True,9225,3189,0.8163958554048202,0.8040360797794177,0.7940427147024803,98.9060092449923
core,remove_gate_active_years,C0067,钙钛矿太阳能电池界面与器件性能,True,8342,2930,0.8255564387053278,0.8164809950755912,0.8164809950755912,97.48073959938368
core,remove_gate_active_years,C0091,等离子体湍流与不稳定性,False,1677,817,1.4981468897663068,1.4243465963687316,1.366228383475059,60.03081664098613
core,remove_gate_active_years,C0098,建筑与工业冷却节能,False,2120,1050,1.48090363932085,1.4896354108818262,1.313411122023526,69.69183359013869
core,remove_gate_active_years,C0122,热电材料与热电性能优化,True,6784,2530,0.8839452657529008,0.9157714707820448,0.844350306186973,92.6964560862866
core,remove_gate_active_years,C0155,电解水析氧催化,True,8501,3168,0.9341032608936916,0.8815747493183806,0.8815747493183806,98.21263482280432
core,remove_gate_active_years,C0169,电池荷电状态健康状态与建模,True,3688,1583,1.215037163013985,1.0177315407559444,1.0177315407559444,87.90446841294299
core,remove_gate_active_years,C0186,煤热解气化与煤质特性,False,2295,1166,1.4540163275718156,1.7143311071490004,1.179193458457365,73.96764252696457
core,remove_gate_active_years,C0191,固态储氢材料与反应器,True,4130,1883,1.3642024178136134,1.2038379709870957,1.2038379709870957,93.18952234206472
core,remove_gate_active_years,C0210,地热资源开发与换热,False,2773,1376,1.5050028945736893,1.4260598590712277,1.4260598590712277,74.89214175654854
core,remove_gate_active_years,C0216,电力可靠性与电气安全,False,1691,849,1.4761439300561685,1.492985283114308,1.3647258968951717,58.659476117103246
core,remove_gate_active_years,C0245,碳基超级电容器电极,True,3401,1182,0.7846982701636597,0.8207528908168754,0.7294090983736239,90.4160246533128
core,remove_gate_active_years,C0246,虚拟电厂资源聚合与调度,False,838,409,1.534586688487668,1.3254428765407194,1.3254428765407194,60.115562403698
core,remove_gate_active_years,C0251,充电站选址与充电调度,True,4232,1935,1.3440668482677849,1.191797691860569,1.191797691860569,87.52696456086288
core,remove_gate_active_years,C0254,电催化析氢与界面调控,True,7105,2826,1.0120780688099824,0.9740061323493576,0.9740061323493576,97.46533127889062
core,remove_gate_active_years,C0278,整体电催化水分解,True,5646,2050,0.8713491710270141,0.86267917918123,0.8622669112609365,97.20338983050848
core,remove_gate_active_years,C0294,电池管理与均衡控制,False,436,223,1.4059761327966191,1.5902277406154333,1.1527893542741778,42.804314329738055
core,remove_gate_active_years,C0348,智能电网信息安全与韧性,False,2863,1348,1.4800351701696377,1.259689799009449,1.259689799009449,78.17411402157165
core,remove_gate_active_years,C0381,光伏发电功率预测方法与装置,False,1046,525,1.6876313566282577,1.398272074392373,1.398272074392373,64.89984591679507
core,remove_gate_active_years,C0435,智能电表物联网与用能监测,False,2127,1085,1.5298727275775308,1.4695928795056847,1.42143352693126,64.22958397534669
core,remove_gate_active_years,C0443,建筑能效与居民供热用能,False,3699,1704,1.3732319381539142,1.2599497340327008,1.2599497340327008,84.0446841294299
core,remove_gate_active_years,C0473,二氧化碳地质封存与驱油,True,4231,1970,1.458064499153056,1.1933314278238298,1.1933314278238298,87.94298921417565
core,remove_gate_active_years,C0533,氮化镓功率与结器件,False,820,423,1.6411733053348834,1.5234027267175316,1.5234027267175316,57.56548536209554
core,remove_gate_active_years,C0534,氢能技术经济与生命周期,False,896,417,1.5117799799936882,1.156633002540099,1.156633002540099,68.1895223420647
core,remove_gate_active_years,C0542,光伏组件故障与缺陷检测,False,652,315,1.5008452064766622,1.3304796752503365,1.3304796752503365,58.00269645608629
core,remove_gate_active_years,C0556,水系锌离子电池,True,3731,1435,1.0551852723863595,0.8866233375943027,0.8866233375943027,90.70878274268108
core,remove_gate_active_years,C0566,蒸汽重整制氢与合成气,False,223,113,1.422404584647933,1.8516901734610685,1.2485527351324948,43.03351309707242
core,remove_gate_active_years,C0600,直接空气捕碳,False,348,164,1.5220342192135776,1.3486750741251028,1.3415111009372669,52.5173343605547
core,remove_gate_active_years,C0665,换热器结构与传热强化,False,443,213,1.4876406164596103,1.3313914701192275,1.3313914701192275,49.80739599383667
core,remove_gate_active_years,C0713,电价预测,False,341,171,1.6813748306746594,1.4060655028112772,1.4060655028112772,44.817026194144844
core,remove_gate_active_years,C0725,废塑料回收与转化,False,382,181,1.2667219977378972,1.3264534407811992,1.1113991589244985,51.120955315870575
core,remove_gate_persistence,C0060,超级电容器电极与器件,True,9225,3189,0.8163958554048202,0.8040360797794177,0.7940427147024803,98.9060092449923
core,remove_gate_persistence,C0067,钙钛矿太阳能电池界面与器件性能,True,8342,2930,0.8255564387053278,0.8164809950755912,0.8164809950755912,97.48073959938368
core,remove_gate_persistence,C0091,等离子体湍流与不稳定性,False,1677,817,1.4981468897663068,1.4243465963687316,1.366228383475059,60.03081664098613
core,remove_gate_persistence,C0098,建筑与工业冷却节能,False,2120,1050,1.48090363932085,1.4896354108818262,1.313411122023526,69.69183359013869
core,remove_gate_persistence,C0122,热电材料与热电性能优化,True,6784,2530,0.8839452657529008,0.9157714707820448,0.844350306186973,92.6964560862866
core,remove_gate_persistence,C0155,电解水析氧催化,True,8501,3168,0.9341032608936916,0.8815747493183806,0.8815747493183806,98.21263482280432
core,remove_gate_persistence,C0169,电池荷电状态健康状态与建模,True,3688,1583,1.215037163013985,1.0177315407559444,1.0177315407559444,87.90446841294299
core,remove_gate_persistence,C0186,煤热解气化与煤质特性,False,2295,1166,1.4540163275718156,1.7143311071490004,1.179193458457365,73.96764252696457
core,remove_gate_persistence,C0191,固态储氢材料与反应器,True,4130,1883,1.3642024178136134,1.2038379709870957,1.2038379709870957,93.18952234206472
core,remove_gate_persistence,C0210,地热资源开发与换热,False,2773,1376,1.5050028945736893,1.4260598590712277,1.4260598590712277,74.89214175654854
core,remove_gate_persistence,C0216,电力可靠性与电气安全,False,1691,849,1.4761439300561685,1.492985283114308,1.3647258968951717,58.659476117103246
core,remove_gate_persistence,C0245,碳基超级电容器电极,True,3401,1182,0.7846982701636597,0.8207528908168754,0.7294090983736239,90.4160246533128
core,remove_gate_persistence,C0246,虚拟电厂资源聚合与调度,False,838,409,1.534586688487668,1.3254428765407194,1.3254428765407194,60.115562403698
core,remove_gate_persistence,C0251,充电站选址与充电调度,True,4232,1935,1.3440668482677849,1.191797691860569,1.191797691860569,87.52696456086288
core,remove_gate_persistence,C0254,电催化析氢与界面调控,True,7105,2826,1.0120780688099824,0.9740061323493576,0.9740061323493576,97.46533127889062
core,remove_gate_persistence,C0278,整体电催化水分解,True,5646,2050,0.8713491710270141,0.86267917918123,0.8622669112609365,97.20338983050848
core,remove_gate_persistence,C0294,电池管理与均衡控制,False,436,223,1.4059761327966191,1.5902277406154333,1.1527893542741778,42.804314329738055
core,remove_gate_persistence,C0348,智能电网信息安全与韧性,False,2863,1348,1.4800351701696377,1.259689799009449,1.259689799009449,78.17411402157165
core,remove_gate_persistence,C0381,光伏发电功率预测方法与装置,False,1046,525,1.6876313566282577,1.398272074392373,1.398272074392373,64.89984591679507
core,remove_gate_persistence,C0435,智能电表物联网与用能监测,False,2127,1085,1.5298727275775308,1.4695928795056847,1.42143352693126,64.22958397534669
core,remove_gate_persistence,C0443,建筑能效与居民供热用能,False,3699,1704,1.3732319381539142,1.2599497340327008,1.2599497340327008,84.0446841294299
core,remove_gate_persistence,C0473,二氧化碳地质封存与驱油,True,4231,1970,1.458064499153056,1.1933314278238298,1.1933314278238298,87.94298921417565
core,remove_gate_persistence,C0533,氮化镓功率与结器件,False,820,423,1.6411733053348834,1.5234027267175316,1.5234027267175316,57.56548536209554
core,remove_gate_persistence,C0534,氢能技术经济与生命周期,False,896,417,1.5117799799936882,1.156633002540099,1.156633002540099,68.1895223420647
core,remove_gate_persistence,C0542,光伏组件故障与缺陷检测,False,652,315,1.5008452064766622,1.3304796752503365,1.3304796752503365,58.00269645608629
core,remove_gate_persistence,C0556,水系锌离子电池,True,3731,1435,1.0551852723863595,0.8866233375943027,0.8866233375943027,90.70878274268108
core,remove_gate_persistence,C0566,蒸汽重整制氢与合成气,False,223,113,1.422404584647933,1.8516901734610685,1.2485527351324948,43.03351309707242
core,remove_gate_persistence,C0600,直接空气捕碳,False,348,164,1.5220342192135776,1.3486750741251028,1.3415111009372669,52.5173343605547
core,remove_gate_persistence,C0665,换热器结构与传热强化,False,443,213,1.4876406164596103,1.3313914701192275,1.3313914701192275,49.80739599383667
core,remove_gate_persistence,C0713,电价预测,False,341,171,1.6813748306746594,1.4060655028112772,1.4060655028112772,44.817026194144844
core,remove_gate_persistence,C0725,废塑料回收与转化,False,382,181,1.2667219977378972,1.3264534407811992,1.1113991589244985,51.120955315870575
core,remove_gate_current_volume,C0060,超级电容器电极与器件,True,9225,3189,0.8163958554048202,0.8040360797794177,0.7940427147024803,98.9060092449923
core,remove_gate_current_volume,C0067,钙钛矿太阳能电池界面与器件性能,True,8342,2930,0.8255564387053278,0.8164809950755912,0.8164809950755912,97.48073959938368
core,remove_gate_current_volume,C0091,等离子体湍流与不稳定性,False,1677,817,1.4981468897663068,1.4243465963687316,1.366228383475059,60.03081664098613
core,remove_gate_current_volume,C0098,建筑与工业冷却节能,False,2120,1050,1.48090363932085,1.4896354108818262,1.313411122023526,69.69183359013869
core,remove_gate_current_volume,C0122,热电材料与热电性能优化,True,6784,2530,0.8839452657529008,0.9157714707820448,0.844350306186973,92.6964560862866
core,remove_gate_current_volume,C0155,电解水析氧催化,True,8501,3168,0.9341032608936916,0.8815747493183806,0.8815747493183806,98.21263482280432
core,remove_gate_current_volume,C0169,电池荷电状态健康状态与建模,True,3688,1583,1.215037163013985,1.0177315407559444,1.0177315407559444,87.90446841294299
core,remove_gate_current_volume,C0186,煤热解气化与煤质特性,False,2295,1166,1.4540163275718156,1.7143311071490004,1.179193458457365,73.96764252696457
core,remove_gate_current_volume,C0191,固态储氢材料与反应器,True,4130,1883,1.3642024178136134,1.2038379709870957,1.2038379709870957,93.18952234206472
core,remove_gate_current_volume,C0210,地热资源开发与换热,False,2773,1376,1.5050028945736893,1.4260598590712277,1.4260598590712277,74.89214175654854
core,remove_gate_current_volume,C0216,电力可靠性与电气安全,False,1691,849,1.4761439300561685,1.492985283114308,1.3647258968951717,58.659476117103246
core,remove_gate_current_volume,C0245,碳基超级电容器电极,True,3401,1182,0.7846982701636597,0.8207528908168754,0.7294090983736239,90.4160246533128
core,remove_gate_current_volume,C0246,虚拟电厂资源聚合与调度,False,838,409,1.534586688487668,1.3254428765407194,1.3254428765407194,60.115562403698
core,remove_gate_current_volume,C0251,充电站选址与充电调度,True,4232,1935,1.3440668482677849,1.191797691860569,1.191797691860569,87.52696456086288
core,remove_gate_current_volume,C0254,电催化析氢与界面调控,True,7105,2826,1.0120780688099824,0.9740061323493576,0.9740061323493576,97.46533127889062
core,remove_gate_current_volume,C0278,整体电催化水分解,True,5646,2050,0.8713491710270141,0.86267917918123,0.8622669112609365,97.20338983050848
core,remove_gate_current_volume,C0294,电池管理与均衡控制,False,436,223,1.4059761327966191,1.5902277406154333,1.1527893542741778,42.804314329738055
core,remove_gate_current_volume,C0348,智能电网信息安全与韧性,False,2863,1348,1.4800351701696377,1.259689799009449,1.259689799009449,78.17411402157165
core,remove_gate_current_volume,C0381,光伏发电功率预测方法与装置,False,1046,525,1.6876313566282577,1.398272074392373,1.398272074392373,64.89984591679507
core,remove_gate_current_volume,C0435,智能电表物联网与用能监测,False,2127,1085,1.5298727275775308,1.4695928795056847,1.42143352693126,64.22958397534669
core,remove_gate_current_volume,C0443,建筑能效与居民供热用能,False,3699,1704,1.3732319381539142,1.2599497340327008,1.2599497340327008,84.0446841294299
core,remove_gate_current_volume,C0473,二氧化碳地质封存与驱油,True,4231,1970,1.458064499153056,1.1933314278238298,1.1933314278238298,87.94298921417565
core,remove_gate_current_volume,C0533,氮化镓功率与结器件,False,820,423,1.6411733053348834,1.5234027267175316,1.5234027267175316,57.56548536209554
core,remove_gate_current_volume,C0534,氢能技术经济与生命周期,False,896,417,1.5117799799936882,1.156633002540099,1.156633002540099,68.1895223420647
core,remove_gate_current_volume,C0542,光伏组件故障与缺陷检测,False,652,315,1.5008452064766622,1.3304796752503365,1.3304796752503365,58.00269645608629
core,remove_gate_current_volume,C0556,水系锌离子电池,True,3731,1435,1.0551852723863595,0.8866233375943027,0.8866233375943027,90.70878274268108
core,remove_gate_current_volume,C0566,蒸汽重整制氢与合成气,False,223,113,1.422404584647933,1.8516901734610685,1.2485527351324948,43.03351309707242
core,remove_gate_current_volume,C0600,直接空气捕碳,False,348,164,1.5220342192135776,1.3486750741251028,1.3415111009372669,52.5173343605547
core,remove_gate_current_volume,C0665,换热器结构与传热强化,False,443,213,1.4876406164596103,1.3313914701192275,1.3313914701192275,49.80739599383667
core,remove_gate_current_volume,C0713,电价预测,False,341,171,1.6813748306746594,1.4060655028112772,1.4060655028112772,44.817026194144844
core,remove_gate_current_volume,C0725,废塑料回收与转化,False,382,181,1.2667219977378972,1.3264534407811992,1.1113991589244985,51.120955315870575
core,remove_gate_current_share,C0060,超级电容器电极与器件,True,9225,3189,0.8163958554048202,0.8040360797794177,0.7940427147024803,98.9060092449923
core,remove_gate_current_share,C0067,钙钛矿太阳能电池界面与器件性能,True,8342,2930,0.8255564387053278,0.8164809950755912,0.8164809950755912,97.48073959938368
core,remove_gate_current_share,C0091,等离子体湍流与不稳定性,False,1677,817,1.4981468897663068,1.4243465963687316,1.366228383475059,60.03081664098613
core,remove_gate_current_share,C0098,建筑与工业冷却节能,False,2120,1050,1.48090363932085,1.4896354108818262,1.313411122023526,69.69183359013869
core,remove_gate_current_share,C0122,热电材料与热电性能优化,True,6784,2530,0.8839452657529008,0.9157714707820448,0.844350306186973,92.6964560862866
core,remove_gate_current_share,C0155,电解水析氧催化,True,8501,3168,0.9341032608936916,0.8815747493183806,0.8815747493183806,98.21263482280432
core,remove_gate_current_share,C0169,电池荷电状态健康状态与建模,True,3688,1583,1.215037163013985,1.0177315407559444,1.0177315407559444,87.90446841294299
core,remove_gate_current_share,C0186,煤热解气化与煤质特性,False,2295,1166,1.4540163275718156,1.7143311071490004,1.179193458457365,73.96764252696457
core,remove_gate_current_share,C0191,固态储氢材料与反应器,True,4130,1883,1.3642024178136134,1.2038379709870957,1.2038379709870957,93.18952234206472
core,remove_gate_current_share,C0210,地热资源开发与换热,False,2773,1376,1.5050028945736893,1.4260598590712277,1.4260598590712277,74.89214175654854
core,remove_gate_current_share,C0216,电力可靠性与电气安全,False,1691,849,1.4761439300561685,1.492985283114308,1.3647258968951717,58.659476117103246
core,remove_gate_current_share,C0245,碳基超级电容器电极,True,3401,1182,0.7846982701636597,0.8207528908168754,0.7294090983736239,90.4160246533128
core,remove_gate_current_share,C0246,虚拟电厂资源聚合与调度,False,838,409,1.534586688487668,1.3254428765407194,1.3254428765407194,60.115562403698
core,remove_gate_current_share,C0251,充电站选址与充电调度,True,4232,1935,1.3440668482677849,1.191797691860569,1.191797691860569,87.52696456086288
core,remove_gate_current_share,C0254,电催化析氢与界面调控,True,7105,2826,1.0120780688099824,0.9740061323493576,0.9740061323493576,97.46533127889062
core,remove_gate_current_share,C0278,整体电催化水分解,True,5646,2050,0.8713491710270141,0.86267917918123,0.8622669112609365,97.20338983050848
core,remove_gate_current_share,C0294,电池管理与均衡控制,False,436,223,1.4059761327966191,1.5902277406154333,1.1527893542741778,42.804314329738055
core,remove_gate_current_share,C0348,智能电网信息安全与韧性,False,2863,1348,1.4800351701696377,1.259689799009449,1.259689799009449,78.17411402157165
core,remove_gate_current_share,C0381,光伏发电功率预测方法与装置,False,1046,525,1.6876313566282577,1.398272074392373,1.398272074392373,64.89984591679507
core,remove_gate_current_share,C0435,智能电表物联网与用能监测,False,2127,1085,1.5298727275775308,1.4695928795056847,1.42143352693126,64.22958397534669
core,remove_gate_current_share,C0443,建筑能效与居民供热用能,False,3699,1704,1.3732319381539142,1.2599497340327008,1.2599497340327008,84.0446841294299
core,remove_gate_current_share,C0473,二氧化碳地质封存与驱油,True,4231,1970,1.458064499153056,1.1933314278238298,1.1933314278238298,87.94298921417565
core,remove_gate_current_share,C0533,氮化镓功率与结器件,False,820,423,1.6411733053348834,1.5234027267175316,1.5234027267175316,57.56548536209554
core,remove_gate_current_share,C0534,氢能技术经济与生命周期,False,896,417,1.5117799799936882,1.156633002540099,1.156633002540099,68.1895223420647
core,remove_gate_current_share,C0542,光伏组件故障与缺陷检测,False,652,315,1.5008452064766622,1.3304796752503365,1.3304796752503365,58.00269645608629
core,remove_gate_current_share,C0556,水系锌离子电池,True,3731,1435,1.0551852723863595,0.8866233375943027,0.8866233375943027,90.70878274268108
core,remove_gate_current_share,C0566,蒸汽重整制氢与合成气,False,223,113,1.422404584647933,1.8516901734610685,1.2485527351324948,43.03351309707242
core,remove_gate_current_share,C0600,直接空气捕碳,False,348,164,1.5220342192135776,1.3486750741251028,1.3415111009372669,52.5173343605547
core,remove_gate_current_share,C0665,换热器结构与传热强化,False,443,213,1.4876406164596103,1.3313914701192275,1.3313914701192275,49.80739599383667
core,remove_gate_current_share,C0713,电价预测,False,341,171,1.6813748306746594,1.4060655028112772,1.4060655028112772,44.817026194144844
core,remove_gate_current_share,C0725,废塑料回收与转化,False,382,181,1.2667219977378972,1.3264534407811992,1.1113991589244985,51.120955315870575
core,remove_semantic_review,C0004,风能开发与风电技术经济,True,2777,1168,1.1001196504913004,1.124050117944322,0.9885042169164346,74.24499229583977
core,remove_semantic_review,C0005,钙钛矿氧化物电催化,True,1900,705,0.880757230922047,0.8979311770015699,0.8589358871095987,76.15562403697997
core,remove_semantic_review,C0009,二氧化碳电还原催化,True,7947,3091,0.9901823070304072,0.935577358221896,0.935577358221896,98.28197226502311
core,remove_semantic_review,C0011,光催化与光生物制氢,True,3122,1199,0.961891942220186,0.9108364822477052,0.9108364822477052,88.60554699537751
core,remove_semantic_review,C0012,聚合物介电绝缘与储能,True,1366,503,0.8550235954353275,0.9692708881606188,0.7175665954490702,65.75500770416025
core,remove_semantic_review,C0017,电磁场耦合与电磁换能,True,1202,443,0.8016104290646818,0.917170854050984,0.6259132363650196,54.56856702619415
core,remove_semantic_review,C0024,海洋资源开发与海上工程,True,1482,745,1.6078404610744923,1.452448599578149,1.452448599578149,58.35130970724192
core,remove_semantic_review,C0027,变压器与高压开关设备,True,1271,473,0.8368915941750498,0.8965584479370327,0.7385010791528993,55.42372881355932
core,remove_semantic_review,C0028,电动汽车充电设施及并网,True,2907,1221,1.1694838306439848,1.0635482866470514,1.0635482866470514,77.79661016949153
core,remove_semantic_review,C0031,车辆驱动制动与运动控制,True,2088,744,0.8069044188633553,0.8796377164699366,0.749990464328441,64.60708782742681
core,remove_semantic_review,C0033,石油产业与油价经济,True,2556,1049,1.0121446833224446,1.0521909387700297,0.8208736897848345,67.31124807395994
core,remove_semantic_review,C0037,光催化二氧化碳转化与氧化还原,True,6837,2526,0.9114871416881573,0.8834439384188648,0.8834439384188648,98.21263482280432
core,remove_semantic_review,C0044,二氧化碳及混合气体膜分离,True,1649,687,1.0864873300598457,1.0465620284345991,1.0465620284345991,70.35439137134051
core,remove_semantic_review,C0046,煤气化与燃煤清洁转化,True,1282,570,1.198397316117941,1.2204397718819548,1.0989012906454518,65.64714946070879
core,remove_semantic_review,C0048,配电网柔性调度与协同规划,True,2834,1367,1.4502769809346985,1.3864978936403654,1.3864978936403654,74.38366718027736
core,remove_semantic_review,C0050,固态及凝胶聚合物电解质,True,3357,1205,0.8845160993306977,0.8022414427507881,0.8022414427507881,87.9275808936826
core,remove_semantic_review,C0056,电储能系统配置与运行,True,3321,1451,1.240512616988204,1.1430336996505213,1.1430336996505213,82.88135593220339
core,remove_semantic_review,C0059,厌氧过程微生物与生物能源,True,2598,1113,1.168878209871688,1.144779098061736,1.1213122267620428,82.6502311248074
core,remove_semantic_review,C0060,超级电容器电极与器件,True,9225,3189,0.8163958554048202,0.8040360797794177,0.7940427147024803,98.9060092449923
core,remove_semantic_review,C0063,生物质热解与炭化,True,3868,1634,1.0643516078367876,1.1832949459209716,0.9593111174914823,88.25115562403698
core,remove_semantic_review,C0067,钙钛矿太阳能电池界面与器件性能,True,8342,2930,0.8255564387053278,0.8164809950755912,0.8164809950755912,97.48073959938368
core,remove_semantic_review,C0069,宽禁带半导体外延与结器件,True,1432,628,1.1834506634235047,1.1418555732868974,0.9720434806431903,64.34514637904469
core,remove_semantic_review,C0072,氢能产业与制氢技术经济,True,4490,1880,1.1818672805852006,1.0369590852771402,1.0369590852771402,90.7164869029276
core,remove_semantic_review,C0082,智能电网体系与通信,True,2126,940,1.270091535212885,1.0904740581818682,1.0904740581818682,66.24807395993837
core,remove_semantic_review,C0083,配电网电压无功与电能质量,True,2012,839,1.0689895755485888,1.1178088778427255,0.9020183100475908,64.12172573189522
core,remove_semantic_review,C0086,光伏组件性能建模与故障检测,True,3381,1404,1.0627920434449325,1.0516694381533374,1.013878809670033,81.52542372881358
core,remove_semantic_review,C0088,污水厌氧处理与产能回收,True,2062,952,1.1858443676640988,1.285222999730936,1.0111080349574952,70.44684129429892
core,remove_semantic_review,C0091,等离子体湍流与不稳定性,True,1677,817,1.4981468897663068,1.4243465963687316,1.366228383475059,60.03081664098613
core,remove_semantic_review,C0098,建筑与工业冷却节能,True,2120,1050,1.48090363932085,1.4896354108818262,1.313411122023526,69.69183359013869
core,remove_semantic_review,C0102,电力设备与线路故障检测、定位和诊断,True,3697,1641,1.1979204559859522,1.2325601761045393,1.1797637809773036,79.99229583975348
core,remove_semantic_review,C0104,发动机燃气轮机与动力机械,True,1304,517,0.9583914826393763,0.9707666713926968,0.7982441138144237,56.18644067796611
core,remove_semantic_review,C0105,微电网能量管理与优化,True,3126,1212,0.9437800266251078,0.9548249127290782,0.9139016373256484,80.0924499229584
core,remove_semantic_review,C0106,电动汽车推广与整车能耗,True,4089,1674,1.111596514746257,1.0020512225953988,1.0020512225953988,81.97996918335903
core,remove_semantic_review,C0109,水系锌电池与锌空气电池,True,3683,1378,0.930372179108407,0.8952382716380411,0.8952382716380411,90.51617873651772
core,remove_semantic_review,C0115,二氧化碳吸收溶解与水合物,True,2442,1129,1.3341187608197005,1.245249183091539,1.245249183091539,77.81201848998461
core,remove_semantic_review,C0117,制冷循环工质与能效,True,2434,1133,1.2436903497375449,1.3372904132743857,1.0800358357654574,69.32973805855161
core,remove_semantic_review,C0120,电力载波与通信传输,True,1360,476,0.8478353709767656,0.8196056954184621,0.7697582663391248,57.634822804314325
core,remove_semantic_review,C0121,波浪能装置与海洋水动力,True,4020,2015,1.4802774466907085,1.5347929262710325,1.408303720872382,81.57164869029275
core,remove_semantic_review,C0122,热电材料与热电性能优化,True,6784,2530,0.8839452657529008,0.9157714707820448,0.844350306186973,92.6964560862866
core,remove_semantic_review,C0123,磁约束等离子体运行与边界,True,2090,965,1.302538452427539,1.2688434735104972,1.194282401344905,64.68412942989214
core,remove_semantic_review,C0124,电力系统碳计量与低碳调度,True,1271,681,1.904344262363902,1.6163164880379088,1.6163164880379088,62.403697996918325
core,remove_semantic_review,C0125,重整气化与合成气制氢,True,2607,1121,1.1292452819045902,1.161878773663917,1.1090559919742726,79.2989214175655
core,remove_semantic_review,C0127,质子交换及功能聚合物膜,True,2592,947,0.8462670435748114,0.8690154897776938,0.8006745386955345,81.0015408320493
core,remove_semantic_review,C0129,生物质与污泥厌氧消化产气,True,3474,1379,0.991787047335716,1.0281830697737382,0.8591385678416487,84.94607087827427
core,remove_semantic_review,C0130,能源网络安全与隐私保护,True,3877,2238,2.2421794775777277,1.7996365995135002,1.7996365995135002,78.56702619414484
core,remove_semantic_review,C0132,超级电容器复合电极材料,True,3457,1265,0.848538721857861,0.8701353000038755,0.7526277950208761,91.22496147919875
core,remove_semantic_review,C0136,电力市场机制与产消者经济,True,2608,1086,1.0662735316397658,1.1057589388066569,0.9059390103498952,69.73805855161788
core,remove_semantic_review,C0137,电解与其他路线制氢技术,True,3263,1256,0.9682292307213586,0.9120951208926572,0.9120951208926572,86.28659476117103
core,remove_semantic_review,C0138,光伏出力预测与系统参数建模,True,3759,1614,1.1864520725178982,1.0924291628119147,1.0924291628119147,85.24653312788905
core,remove_semantic_review,C0139,变压器油纸绝缘诊断,True,886,355,0.912221438102864,1.045863280612336,0.7658668366589303,52.79661016949152
core,remove_semantic_review,C0140,厌氧微生物产甲烷机制,True,2264,1037,1.2708688975827906,1.2742950834432925,1.255761413510081,77.32665639445301
core,remove_semantic_review,C0143,微电网变流器协调与功率分配,True,3584,1426,0.9960417670315208,0.9415544961529058,0.9415544961529058,80.67026194144839
core,remove_semantic_review,C0144,能源作物种植与生物质采收,True,1466,631,1.12822601832621,1.1737111582965465,0.995236313502259,60.13867488443759
core,remove_semantic_review,C0146,铁基催化剂与氧电催化,True,4626,1762,0.9400880934433782,0.9011293908650292,0.9011293908650292,96.07858243451464
core,remove_semantic_review,C0150,储能技术与能量转换综述,True,1263,543,1.1621272483376637,1.1719939927931278,1.1064729099170336,69.09861325115563
core,remove_semantic_review,C0151,多孔碳吸附二氧化碳,True,3632,1369,0.9117507414062392,0.9440552308326364,0.884270357641311,89.36825885978428
core,remove_semantic_review,C0154,无线电能传输电路与系统,True,2537,1018,1.0075411347280276,1.0313545784615454,0.9149194396131572,70.77812018489985
