category_id,recent_records,institution_metadata_fraction,title_only_fraction,jan1_fraction,needs_review_fraction,supported_fraction
C0335,9,0.6666666666666666,0.1111111111111111,0.2222222222222222,1.0,0.0
C0198,2,1.0,0.0,0.0,1.0,0.0
C0617,10,1.0,0.3,0.1,0.0,1.0
C0110,6,0.5,0.5,0.16666666666666666,1.0,0.0
C0229,3,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
C0595,1,0.0,0.0,0.0,0.0,1.0
C0649,1,0.0,0.0,1.0,0.0,1.0
C0569,272,0.9191176470588235,0.4742647058823529,0.09191176470588236,0.0,1.0
C0250,940,0.7287234042553191,0.059574468085106386,0.11063829787234042,1.0,0.0
C0564,307,0.8697068403908795,0.46254071661237783,0.12052117263843648,0.0,1.0
C0050,1205,0.8796680497925311,0.22738589211618257,0.12033195020746888,0.22987551867219916,0.0
C0330,1730,0.8549132947976879,0.5317919075144508,0.10346820809248555,0.07167630057803469,0.10346820809248555
C0475,1141,0.9009640666082384,0.7808939526730938,0.15687992988606486,0.012269938650306749,0.0
C0194,1614,0.7546468401486989,0.2503097893432466,0.12329615861214374,1.0,0.0
C0205,1118,0.774597495527728,0.6806797853309481,0.23434704830053668,1.0,0.0
C0486,2498,0.6961569255404323,0.011609287429943955,0.09087269815852682,1.0,0.0
C0714,588,0.9047619047619048,0.3299319727891156,0.11394557823129252,0.0,1.0
C0237,2754,0.7258533042846769,0.23311546840958605,0.14233841684822077,1.0,0.0
C0252,1096,0.7052919708029197,0.26277372262773724,0.19434306569343066,1.0,0.0
C0450,628,0.8248407643312102,0.6576433121019108,0.16878980891719744,1.0,0.0
C0715,166,0.891566265060241,0.4578313253012048,0.0963855421686747,0.0,1.0
C0366,895,0.8905027932960894,0.6636871508379888,0.1430167597765363,0.0446927374301676,0.0
C0251,1935,0.7834625322997416,0.33126614987080105,0.20465116279069767,0.28320413436692504,0.0
C0369,2231,0.8574630210667862,0.043030031376064544,0.10712684894666069,1.0,0.0
C0718,170,0.788235294117647,0.2529411764705882,0.1411764705882353,0.0,1.0
C0482,1661,0.9295605057194462,0.2865743527995184,0.11198073449729079,0.015051173991571343,0.0
C0172,735,0.8693877551020408,0.5360544217687074,0.16054421768707483,0.02585034013605442,0.0
C0134,629,0.890302066772655,0.05564387917329094,0.0794912559618442,0.01589825119236884,0.0
C0345,349,0.9283667621776505,0.36103151862464183,0.13753581661891118,0.07163323782234957,0.0
C0233,1291,0.919442292796282,0.5693261037955074,0.15801704105344694,0.08985282726568551,0.2013942680092951
C0676,287,0.89198606271777,0.4355400696864111,0.11846689895470383,0.0,1.0
C0310,397,0.8261964735516373,0.05037783375314862,0.07304785894206549,1.0,0.0
C0154,1018,0.7730844793713163,0.24361493123772102,0.22986247544204322,0.01768172888015717,0.5510805500982319
C0358,1173,0.9198635976129582,0.0886615515771526,0.1184995737425405,0.27365728900255754,0.12617220801364024
C0521,214,0.8738317757009346,0.29906542056074764,0.08411214953271028,0.0,1.0
C0218,1125,0.6817777777777778,0.3928888888888889,0.18133333333333335,0.10488888888888889,0.0
C0062,861,0.8292682926829268,0.7665505226480837,0.19744483159117304,1.0,0.0
C0259,1273,0.9159465828750982,0.5946582875098193,0.1429693637077769,0.09190887666928516,0.593872741555381
C0276,1995,0.9263157894736842,0.9528822055137844,0.13634085213032582,0.10175438596491228,0.0
C0106,1674,0.7120669056152927,0.22341696535244923,0.14934289127837516,1.0,0.0
C0304,1786,0.8964165733482643,0.3370660694288914,0.12486002239641657,0.06326987681970885,0.0
C0223,1033,0.8625363020329139,0.11616650532429816,0.09874152952565343,0.017424975798644726,0.0
C0230,791,0.8609355246523388,0.38811630847029077,0.12895069532237674,0.018963337547408345,0.0
C0285,1216,0.8330592105263158,0.8889802631578947,0.22121710526315788,1.0,0.0
C0636,251,0.9043824701195219,0.450199203187251,0.21115537848605578,0.0,1.0
C0225,821,0.8696711327649208,0.029232643118148598,0.07429963459196103,0.07673568818514007,0.0
C0243,1121,0.8572702943800179,0.4272970561998216,0.11418376449598573,0.05263157894736842,0.0
C0270,1283,0.8222915042868277,0.2985190958690569,0.12392829306313329,0.007014809041309431,0.0
C0430,345,0.6782608695652174,0.08405797101449275,0.10144927536231885,0.02608695652173913,0.0
C0253,1424,0.9185393258426966,0.6973314606741573,0.21348314606741572,1.0,0.0
C0473,1970,0.8583756345177666,0.36903553299492386,0.1416243654822335,0.1,0.05736040609137056
C0126,1834,0.9389312977099237,0.9236641221374046,0.15976008724100327,1.0,0.0
C0085,754,0.9098143236074271,0.7931034482758621,0.1962864721485411,1.0,0.0
C0587,288,0.8368055555555556,0.3055555555555556,0.1597222222222222,0.0,1.0
C0527,314,0.8280254777070064,0.31210191082802546,0.14331210191082802,0.0,1.0
C0159,1154,0.7261698440207972,0.15424610051993068,0.13084922010398614,1.0,0.0
C0435,1085,0.5751152073732719,0.17235023041474654,0.14654377880184333,0.896774193548387,0.1032258064516129
C0012,503,0.9085487077534792,0.10337972166998012,0.1172962226640159,1.0,0.0
C0211,1158,0.7987910189982729,0.20379965457685664,0.20725388601036268,0.17012089810017272,0.0
C0073,1143,0.889763779527559,0.8171478565179353,0.15485564304461943,1.0,0.0
C0208,1286,0.6283048211508554,0.09331259720062209,0.1656298600311042,1.0,0.0
C0386,844,0.7251184834123223,0.16113744075829384,0.16943127962085308,0.2677725118483412,0.21682464454976302
C0086,1404,0.7863247863247863,0.2727920227920228,0.1517094017094017,1.0,0.0
C0257,831,0.8989169675090253,0.7208182912154031,0.13357400722021662,0.036101083032490974,0.6438026474127557
C0700,421,0.9002375296912114,0.1543942992874109,0.19002375296912113,0.0,1.0
C0027,473,0.7505285412262156,0.12896405919661733,0.17970401691331925,1.0,0.0
C0075,810,0.9469135802469136,0.5,0.15925925925925927,0.1728395061728395,0.0
C0543,93,0.9032258064516129,0.5591397849462365,0.0967741935483871,0.0,1.0
C0101,645,0.3875968992248062,0.19224806201550387,0.13178294573643412,0.0,0.0
C0333,647,0.758887171561051,0.8871715610510046,0.3276661514683153,1.0,0.0
C0364,466,0.8798283261802575,0.19313304721030042,0.0944206008583691,0.0536480686695279,0.0
C0429,584,0.9041095890410958,0.2756849315068493,0.1232876712328767,0.008561643835616438,0.0
C0178,1041,0.8414985590778098,0.05763688760806916,0.08645533141210375,1.0,0.0
C0534,417,0.9088729016786571,0.42206235011990406,0.1486810551558753,0.0,1.0
C0746,128,0.734375,0.109375,0.2265625,0.0,1.0
C0533,423,0.9030732860520094,0.2364066193853428,0.11583924349881797,0.0,1.0
C0465,801,0.8576779026217228,0.019975031210986267,0.15980024968789014,1.0,0.0
C0298,555,0.8972972972972973,0.1927927927927928,0.10990990990990991,0.9261261261261261,0.07387387387387387
C0132,1265,0.8743083003952569,0.03715415019762846,0.08142292490118577,0.31699604743083004,0.0
C0451,1132,0.765017667844523,0.036219081272084806,0.16519434628975266,1.0,0.0
C0206,1205,0.8539419087136929,0.08630705394190871,0.06721991701244813,0.027385892116182572,0.0
C0175,943,0.8716861081654295,0.5577942735949099,0.14422057264050903,0.007423117709437964,0.0
C0191,1883,0.9129049389272438,0.6202867764206054,0.1412639405204461,0.07806691449814127,0.21667551779075941
C0355,547,0.9085923217550275,0.5009140767824497,0.10237659963436929,0.054844606946983544,0.5429616087751371
C0474,788,0.8756345177664975,0.3426395939086294,0.10786802030456853,1.0,0.0
C0524,117,0.8290598290598291,0.41025641025641024,0.23076923076923078,0.0,1.0
C0410,762,0.9173228346456693,0.8963254593175853,0.14173228346456693,0.023622047244094488,0.0
C0426,1295,0.8347490347490347,0.9451737451737452,0.18455598455598454,1.0,0.0
C0271,1187,0.7337826453243471,0.2796967144060657,0.13226621735467564,1.0,0.0
C0002,1575,0.9212698412698412,0.5384126984126985,0.1384126984126984,0.005714285714285714,0.0
C0150,543,0.7697974217311234,0.4677716390423573,0.1694290976058932,1.0,0.0
C0216,849,0.5700824499411072,0.10954063604240283,0.18492343934040048,1.0,0.0
C0094,778,0.7737789203084833,0.06812339331619537,0.06683804627249357,0.02313624678663239,0.0
C0458,580,0.7551724137931034,0.04655172413793104,0.10689655172413794,1.0,0.0
C0249,541,0.8521256931608133,0.6746765249537893,0.16635859519408502,1.0,0.0
C0348,1348,0.7396142433234422,0.28338278931750743,0.2129080118694362,1.0,0.0
C0423,1341,0.7412378821774795,0.037285607755406416,0.07531692766592095,1.0,0.0
C0197,414,0.8816425120772947,0.3719806763285024,0.1642512077294686,1.0,0.0
C0227,869,0.7203682393555811,0.36478711162255467,0.15765247410817032,0.03222094361334868,0.0
C0033,1049,0.6244041944709247,0.34509056244041947,0.2612011439466158,1.0,0.0
C0538,48,0.6875,0.125,0.22916666666666666,0.0,1.0
C0419,935,0.9336898395721925,0.7893048128342246,0.1497326203208556,0.04919786096256684,0.0
C0088,952,0.7962184873949579,0.028361344537815126,0.09033613445378151,1.0,0.0
C0105,1212,0.7854785478547854,0.23102310231023102,0.1773927392739274,0.3316831683168317,0.0
C0336,243,0.8600823045267489,0.3374485596707819,0.1440329218106996,0.024691358024691357,0.9382716049382716
C0713,171,0.7368421052631579,0.3216374269005848,0.19883040935672514,0.0,1.0
C0415,314,0.732484076433121,0.3980891719745223,0.14968152866242038,0.009554140127388535,0.0
C0602,191,0.9581151832460733,0.46596858638743455,0.05759162303664921,0.0,1.0
C0214,521,0.7120921305182342,0.418426103646833,0.2744721689059501,0.028790786948176585,0.0
C0139,355,0.8985915492957747,0.18873239436619718,0.2028169014084507,0.02535211267605634,0.0
C0309,77,0.5974025974025974,0.19480519480519481,0.18181818181818182,1.0,0.0
C0337,360,0.5305555555555556,0.225,0.07777777777777778,1.0,0.0
C0540,124,0.7903225806451613,0.2661290322580645,0.28225806451612906,0.0,1.0
C0164,398,0.7336683417085427,0.20603015075376885,0.15577889447236182,1.0,0.0
C0289,575,0.8921739130434783,0.3339130434782609,0.11304347826086956,0.05565217391304348,0.0
C0287,615,0.5983739837398374,0.2975609756097561,0.12195121951219512,1.0,0.0
C0240,290,0.8862068965517241,0.503448275862069,0.18275862068965518,0.03103448275862069,0.0
C0642,175,0.8285714285714286,0.2742857142857143,0.06857142857142857,0.0,1.0
C0136,1086,0.6583793738489871,0.47421731123388583,0.31767955801104975,1.0,0.0
C0597,114,0.8421052631578947,0.37719298245614036,0.21052631578947367,0.0,1.0
C0682,5,1.0,0.8,0.0,0.0,1.0
C0428,957,0.7669801462904912,0.258098223615465,0.13270637408568442,1.0,0.0
C0091,817,0.6511627906976745,0.12484700122399021,0.05997552019583843,0.01835985312117503,0.0
C0097,175,0.7485714285714286,0.16,0.17142857142857143,1.0,0.0
C0736,67,0.8805970149253731,0.19402985074626866,0.208955223880597,0.0,1.0
C0381,525,0.84,0.2819047619047619,0.16952380952380952,0.015238095238095238,0.7314285714285714
C0228,1029,0.48299319727891155,0.597667638483965,0.2915451895043732,1.0,0.0
C0077,44,0.5454545454545454,0.45454545454545453,0.2727272727272727,1.0,0.0
C0694,167,0.8502994011976048,0.2994011976047904,0.10778443113772455,0.0,1.0
C0350,1149,0.6640557006092254,0.1671018276762402,0.1801566579634465,1.0,0.0
C0518,188,0.9148936170212766,0.44148936170212766,0.15425531914893617,0.0,1.0
C0488,42,0.8095238095238095,0.7142857142857143,0.30952380952380953,0.0,1.0
C0294,223,0.672645739910314,0.1031390134529148,0.12556053811659193,0.4977578475336323,0.0
C0484,909,0.713971397139714,0.08250825082508251,0.1254125412541254,1.0,0.0
C0322,39,0.7692307692307693,0.15384615384615385,0.1282051282051282,1.0,0.0
C0554,68,0.7205882352941176,0.4264705882352941,0.19117647058823528,0.0,1.0
C0539,116,0.6896551724137931,0.10344827586206896,0.19827586206896552,0.0,1.0
C0750,210,0.7619047619047619,0.32857142857142857,0.1380952380952381,0.0,1.0
C0739,122,0.8852459016393442,0.4672131147540984,0.09836065573770492,0.0,1.0
C0079,30,0.4666666666666667,0.06666666666666667,0.16666666666666666,0.1,0.0
C0501,364,0.9010989010989011,0.2802197802197802,0.12912087912087913,0.0,1.0
C0180,39,0.7435897435897436,0.2564102564102564,0.15384615384615385,1.0,0.0
C0612,38,0.7894736842105263,0.10526315789473684,0.07894736842105263,0.0,1.0
C0608,53,0.8490566037735849,0.20754716981132076,0.3018867924528302,0.0,1.0
C0314,33,0.7575757575757576,0.0,0.15151515151515152,1.0,0.0
C0594,67,0.7611940298507462,0.373134328358209,0.14925373134328357,0.0,1.0
C0566,113,0.9292035398230089,0.5309734513274337,0.11504424778761062,0.0,1.0
C0698,6,1.0,0.16666666666666666,0.0,0.0,1.0
C0726,96,0.8333333333333334,0.2604166666666667,0.21875,0.0,1.0
C0674,116,0.75,0.20689655172413793,0.08620689655172414,0.0,1.0
C0581,76,0.8157894736842105,0.21052631578947367,0.18421052631578946,0.0,1.0
C0528,15,0.7333333333333333,0.2,0.06666666666666667,0.0,1.0
C0681,48,0.9583333333333334,0.7083333333333334,0.08333333333333333,0.0,1.0
C0006,42,0.47619047619047616,0.16666666666666666,0.23809523809523808,1.0,0.0
C0432,49,0.2857142857142857,0.1836734693877551,0.32653061224489793,1.0,0.0
C0688,74,0.9054054054054054,0.5,0.10810810810810811,0.0,1.0
C0447,89,0.550561797752809,0.033707865168539325,0.19101123595505617,1.0,0.0
C0693,112,0.9017857142857143,0.39285714285714285,0.09821428571428571,0.0,1.0
C0084,2,1.0,1.0,0.0,1.0,0.0
C0546,4,1.0,0.25,0.0,0.0,1.0
C0629,33,1.0,0.5151515151515151,0.09090909090909091,0.0,1.0
C0705,17,1.0,0.5882352941176471,0.11764705882352941,0.0,1.0
C0741,55,0.6727272727272727,0.32727272727272727,0.2545454545454545,0.0,1.0
C0526,77,0.948051948051948,0.4025974025974026,0.12987012987012986,0.0,1.0
C0513,78,0.7948717948717948,0.5384615384615384,0.15384615384615385,0.0,1.0
C0660,15,1.0,0.3333333333333333,0.13333333333333333,0.0,1.0
C0466,34,0.17647058823529413,0.20588235294117646,0.14705882352941177,0.0,0.0
C0663,9,1.0,0.3333333333333333,0.0,0.0,1.0
C0666,14,1.0,0.14285714285714285,0.14285714285714285,0.0,1.0
C0679,28,0.7857142857142857,0.03571428571428571,0.17857142857142858,0.0,1.0
C0648,16,1.0,0.375,0.125,0.0,1.0
C0312,209,0.22966507177033493,0.5358851674641149,0.07655502392344497,1.0,0.0
C0591,38,0.8157894736842105,0.5,0.2631578947368421,0.0,1.0
C0142,5,1.0,0.2,0.2,1.0,0.0
C0507,4,1.0,0.5,0.25,0.0,1.0
C0434,69,0.10144927536231885,0.014492753623188406,0.028985507246376812,0.0,0.0
C0618,16,0.8125,0.4375,0.0625,0.0,1.0
C0374,7,1.0,0.2857142857142857,0.0,0.42857142857142855,0.0
C0652,2,1.0,0.5,0.0,0.0,1.0
C0549,31,0.9032258064516129,0.25806451612903225,0.22580645161290322,0.0,1.0
C0092,15,0.6,0.7333333333333333,0.3333333333333333,0.0,0.0
C0199,21,0.5714285714285714,0.19047619047619047,0.23809523809523808,1.0,0.0
C0187,26,0.5384615384615384,0.15384615384615385,0.19230769230769232,1.0,0.0
C0628,6,0.6666666666666666,0.16666666666666666,0.0,0.0,1.0
C0261,25,0.2,0.36,0.28,1.0,0.0
C0279,2,1.0,0.5,0.0,0.0,0.0
C0147,7,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.0,0.0
C0268,6,0.0,0.0,0.0,1.0,0.0
C0494,3,1.0,0.0,0.3333333333333333,0.0,1.0
C0573,1,1.0,1.0,0.0,0.0,1.0
C0390,5,0.0,0.0,0.2,1.0,0.0
C0467,2,1.0,0.0,0.0,1.0,0.0
C0522,1,1.0,1.0,0.0,0.0,1.0
C0155,3168,0.9141414141414141,0.3301767676767677,0.1360479797979798,0.09438131313131314,0.21748737373737373
C0593,1050,0.8676190476190476,0.4838095238095238,0.21047619047619048,0.0,1.0
C0047,1109,0.9215509467989179,0.6871055004508566,0.10099188458070334,1.0,0.0
C0293,1641,0.7501523461304083,0.25594149908592323,0.1797684338817794,1.0,0.0
C0448,730,0.7383561643835617,0.23972602739726026,0.13150684931506848,1.0,0.0
C0530,1063,0.9266227657572906,0.354656632173095,0.12605832549388524,0.0,1.0
C0060,3189,0.9269363436814049,0.7463154593916588,0.14455942301661964,0.0018814675446848542,0.9554719347757917
C0004,1168,0.7491438356164384,0.3339041095890411,0.1857876712328767,1.0,0.0
C0383,1126,0.7495559502664298,0.30817051509769094,0.18738898756660746,1.0,0.0
C0320,1120,0.8589285714285714,0.35625,0.15,1.0,0.0
C0346,1036,0.8754826254826255,0.42084942084942084,0.15926640926640925,1.0,0.0
C0557,631,0.9160063391442155,0.4960380348652932,0.10142630744849446,0.0,1.0
C0195,1321,0.7040121120363361,0.2619227857683573,0.10370931112793338,1.0,0.0
C0297,1372,0.8819241982507289,0.3680758017492711,0.11807580174927114,0.28425655976676384,0.0
C0156,1229,0.7388120423108218,0.0821806346623271,0.12530512611879577,0.07567127746135069,0.02115541090317331
C0093,975,0.7569230769230769,0.9805128205128205,0.4112820512820513,1.0,0.0
C0138,1614,0.8110285006195787,0.26022304832713755,0.1579925650557621,1.0,0.0
C0498,301,0.8438538205980066,0.3588039867109635,0.06976744186046512,0.0,1.0
C0427,392,0.3852040816326531,0.45918367346938777,0.2602040816326531,1.0,0.0
C0241,1403,0.8823948681397007,0.01781895937277263,0.07341411261582323,0.09978617248752673,0.0
C0282,1204,0.665282392026578,0.1719269102990033,0.17857142857142858,0.005813953488372093,0.0
C0598,554,0.8736462093862816,0.5595667870036101,0.12093862815884476,0.0,1.0
C0037,2526,0.936658749010293,0.0997624703087886,0.13182897862232779,1.0,0.0
C0416,703,0.8691322901849218,0.7738264580369844,0.19772403982930298,0.00995732574679943,0.0
C0315,1420,0.8154929577464789,0.46830985915492956,0.1619718309859155,1.0,0.0
C0452,1290,0.7465116279069768,0.3643410852713178,0.1434108527131783,1.0,0.0
C0113,1688,0.9377962085308057,0.4555687203791469,0.13092417061611375,1.0,0.0
C0537,3113,0.9428204304529393,0.5955669771924189,0.11146803726309026,0.0,1.0
C0343,1446,0.8603042876901799,0.7385892116182573,0.17081604426002767,1.0,0.0
C0583,118,0.9067796610169492,0.6864406779661016,0.11016949152542373,0.0,1.0
C0122,2530,0.9003952569169961,0.4276679841897233,0.11778656126482213,0.09249011857707509,0.026482213438735178
C0440,304,0.868421052631579,0.7401315789473685,0.11513157894736842,0.009868421052631578,0.0
C0045,752,0.9122340425531915,0.6050531914893617,0.13031914893617022,0.09441489361702128,0.0
C0028,1221,0.714987714987715,0.15397215397215397,0.14823914823914824,1.0,0.0
C0128,1070,0.8943925233644859,0.3710280373831776,0.10841121495327102,1.0,0.0
C0258,3203,0.7418045582266625,0.5151420543240712,0.23977521073993133,1.0,0.0
C0318,581,0.7056798623063684,0.1703958691910499,0.1549053356282272,0.022375215146299483,0.0
C0109,1378,0.9252539912917271,0.8280116110304789,0.1734397677793904,1.0,0.0
C0340,769,0.9115734720416124,0.19635890767230169,0.10923276983094929,0.08452535760728218,0.0
C0445,477,0.6016771488469602,0.15513626834381553,0.09224318658280922,1.0,0.0
C0500,65,0.8769230769230769,0.3230769230769231,0.15384615384615385,0.0,1.0
C0313,1143,0.7769028871391076,0.9851268591426072,0.38407699037620296,1.0,0.0
C0015,1576,0.8191624365482234,0.940989847715736,0.2950507614213198,0.01015228426395939,0.0
C0013,301,0.7142857142857143,0.22591362126245848,0.17940199335548174,1.0,0.0
C0130,2238,0.5871313672922251,0.18275245755138517,0.1648793565683646,0.013404825737265416,0.0
C0103,796,0.9045226130653267,0.6608040201005025,0.15201005025125627,0.013819095477386936,0.0
C0514,88,0.9090909090909091,0.7159090909090909,0.125,0.0,1.0
C0137,1256,0.8439490445859873,0.5366242038216561,0.16878980891719744,1.0,0.0
C0332,416,0.71875,0.08173076923076923,0.15384615384615385,1.0,0.0
C0341,1282,0.766770670826833,0.02262090483619345,0.06474258970358815,0.01014040561622465,0.0
C0083,839,0.7413587604290822,0.12157330154946365,0.16209773539928488,1.0,0.0
C0437,1583,0.8186986734049273,0.33733417561591916,0.11244472520530638,0.036007580543272265,0.0
C0165,445,0.6921348314606741,0.503370786516854,0.20449438202247192,1.0,0.0
C0747,611,0.7495908346972177,0.21112929623567922,0.13747954173486088,0.0,1.0
C0104,517,0.7601547388781431,0.23984526112185686,0.11798839458413926,1.0,0.0
C0222,1032,0.8972868217054264,0.814922480620155,0.15406976744186046,1.0,0.0
C0234,575,0.8173913043478261,0.059130434782608696,0.18608695652173912,1.0,0.0
C0306,607,0.7660626029654036,0.0214168039538715,0.14662273476112025,0.06260296540362438,0.0
C0615,128,0.8828125,0.1875,0.21875,0.0,1.0
C0108,11,0.6363636363636364,0.0,0.18181818181818182,1.0,0.0
C0161,769,0.7100130039011704,0.258777633289987,0.17035110533159947,1.0,0.0
C0630,141,0.900709219858156,0.3404255319148936,0.1276595744680851,0.0,1.0
C0016,1009,0.7581764122893955,0.22497522299306244,0.1199207135777998,1.0,0.0
C0616,425,0.8729411764705882,0.19294117647058823,0.08941176470588236,0.0,1.0
C0478,1120,0.9294642857142857,0.43660714285714286,0.09553571428571428,1.0,0.0
C0005,705,0.9319148936170213,0.5035460992907801,0.13617021276595745,0.17163120567375886,0.0
C0399,974,0.9373716632443532,0.8234086242299795,0.1293634496919918,1.0,0.0
C0727,699,0.9184549356223176,0.49213161659513593,0.1402002861230329,0.0,1.0
C0263,923,0.9382448537378115,0.9393282773564464,0.1570964247020585,1.0,0.0
C0339,1269,0.6713947990543735,0.322301024428684,0.1434200157604413,0.027580772261623327,0.0
C0114,1199,0.8815679733110926,0.7406171809841534,0.16680567139282734,1.0,0.0
C0003,254,0.7047244094488189,0.003937007874015748,0.1220472440944882,1.0,0.0
C0420,987,0.878419452887538,0.22796352583586627,0.16109422492401215,0.19858156028368795,0.4397163120567376
C0089,824,0.7730582524271845,0.125,0.18325242718446602,1.0,0.0
C0677,89,0.797752808988764,0.30337078651685395,0.0449438202247191,0.0,1.0
C0038,694,0.7247838616714697,0.14265129682997119,0.13544668587896252,1.0,0.0
C0582,190,0.8947368421052632,0.2578947368421053,0.21578947368421053,0.0,1.0
C0221,1535,0.8612377850162867,0.3537459283387622,0.13029315960912052,1.0,0.0
C0632,88,0.75,0.20454545454545456,0.125,0.0,1.0
C0236,1263,0.833729216152019,0.6278701504354711,0.19794140934283452,1.0,0.0
C0267,1365,0.4490842490842491,0.11941391941391942,0.06886446886446887,0.014652014652014652,0.0
C0606,244,0.8811475409836066,0.48360655737704916,0.12704918032786885,0.0,1.0
C0647,147,0.8503401360544217,0.23129251700680273,0.2108843537414966,0.0,1.0
C0368,653,0.8698315467075038,0.40275650842266464,0.09647779479326186,1.0,0.0
C0490,165,0.806060606060606,0.24242424242424243,0.15757575757575756,0.0,1.0
C0034,777,0.8635778635778636,0.6280566280566281,0.15701415701415702,1.0,0.0
C0431,1060,0.8773584905660378,0.12924528301886792,0.10849056603773585,1.0,0.0
C0509,139,0.8057553956834532,0.30935251798561153,0.11510791366906475,0.0,1.0
C0115,1129,0.8901682905225864,0.2630646589902569,0.11160318866253321,1.0,0.0
C0245,1182,0.9323181049069373,0.6971235194585449,0.14297800338409475,0.7969543147208121,0.0
C0046,570,0.856140350877193,0.7526315789473684,0.1736842105263158,1.0,0.0
C0146,1762,0.9279228149829739,0.17309875141884223,0.13961407491486946,1.0,0.0
C0391,743,0.7375504710632571,0.3553162853297443,0.19650067294751009,1.0,0.0
C0117,1133,0.7616946160635482,0.0264783759929391,0.09002647837599294,1.0,0.0
C0144,631,0.8098256735340729,0.39461172741679873,0.1648177496038035,0.06656101426307448,0.0
C0290,629,0.9125596184419714,0.7678855325914149,0.14467408585055644,0.03815580286168521,0.0
C0712,436,0.7798165137614679,0.26146788990825687,0.14220183486238533,0.0,1.0
C0066,963,0.5939771547248183,0.505711318795431,0.3322949117341641,1.0,0.0
C0560,225,0.9333333333333333,0.5466666666666666,0.10222222222222223,0.0,1.0
C0043,881,0.8206583427922814,0.49148694665153236,0.16458569807037457,1.0,0.0
C0210,1376,0.7659883720930233,0.41351744186046513,0.15625,0.19040697674418605,0.0
C0265,408,0.8088235294117647,0.49754901960784315,0.17892156862745098,1.0,0.0
C0201,655,0.9374045801526718,0.9206106870229007,0.10687022900763359,1.0,0.0
C0354,1422,0.6814345991561181,0.45850914205344584,0.20042194092827004,1.0,0.0
C0421,505,0.7029702970297029,0.49306930693069306,0.16831683168316833,1.0,0.0
C0057,911,0.8408342480790341,0.15148188803512624,0.18221734357848518,0.048298572996706916,0.0
C0603,372,0.9247311827956989,0.48118279569892475,0.10215053763440861,0.0,1.0
C0152,574,0.8885017421602788,0.5052264808362369,0.10627177700348432,0.008710801393728223,0.0
C0272,597,0.8525963149078727,0.10217755443886097,0.11557788944723618,1.0,0.0
C0545,137,0.8102189781021898,0.3284671532846715,0.13138686131386862,0.0,1.0
C0454,461,0.7592190889370932,0.2993492407809111,0.18004338394793926,1.0,0.0
C0459,957,0.9268547544409613,0.5015673981191222,0.11494252873563218,0.024033437826541274,0.0
C0389,834,0.7565947242206235,0.06235011990407674,0.07434052757793765,0.019184652278177457,0.0
C0065,494,0.7591093117408907,0.8218623481781376,0.3643724696356275,1.0,0.0
C0319,426,0.7323943661971831,0.4624413145539906,0.1572769953051643,1.0,0.0
C0098,1050,0.799047619047619,0.3780952380952381,0.15047619047619049,1.0,0.0
C0656,105,0.7428571428571429,0.3047619047619048,0.21904761904761905,0.0,1.0
C0151,1369,0.9013878743608473,0.4192841490138787,0.1154127100073046,0.2680788897005113,0.0606281957633309
C0316,831,0.7087845968712395,0.23465703971119134,0.13357400722021662,1.0,0.0
C0662,59,0.8813559322033898,0.5423728813559322,0.2033898305084746,0.0,1.0
C0614,46,0.8260869565217391,0.15217391304347827,0.10869565217391304,0.0,1.0
C0418,462,0.5324675324675324,0.15584415584415584,0.15151515151515152,1.0,0.0
C0380,383,0.639686684073107,0.2010443864229765,0.2193211488250653,1.0,0.0
C0462,362,0.856353591160221,0.20441988950276244,0.1298342541436464,0.20994475138121546,0.0
C0017,443,0.7516930022573364,0.24379232505643342,0.16478555304740405,1.0,0.0
C0203,443,0.835214446952596,0.09255079006772009,0.08803611738148984,0.013544018058690745,0.0
C0710,40,0.825,0.4,0.15,0.0,1.0
C0529,99,0.8787878787878788,0.23232323232323232,0.050505050505050504,0.0,1.0
C0370,172,0.7616279069767442,0.3313953488372093,0.18023255813953487,0.23255813953488372,0.0
C0532,400,0.9275,0.2675,0.125,0.0,1.0
C0406,732,0.6543715846994536,0.3756830601092896,0.1871584699453552,0.01092896174863388,0.0
C0635,56,0.9107142857142857,0.42857142857142855,0.23214285714285715,0.0,1.0
C0551,104,0.8269230769230769,0.36538461538461536,0.1346153846153846,0.0,1.0
C0531,45,0.8666666666666667,0.17777777777777778,0.044444444444444446,0.0,1.0
C0725,181,0.861878453038674,0.3425414364640884,0.143646408839779,0.0,1.0
C0182,514,0.6945525291828794,0.39883268482490275,0.2140077821011673,0.0038910505836575876,0.0
C0112,239,0.7322175732217573,0.16736401673640167,0.16317991631799164,1.0,0.0
C0035,90,0.5222222222222223,0.011111111111111112,0.1,1.0,0.0
C0193,208,0.6730769230769231,0.1346153846153846,0.1346153846153846,1.0,0.0
C0724,75,0.88,0.3333333333333333,0.18666666666666668,0.0,1.0
C0238,434,0.7096774193548387,0.14516129032258066,0.10829493087557604,0.0069124423963133645,0.0
C0535,18,0.9444444444444444,0.4444444444444444,0.0,0.0,1.0
C0574,53,0.7169811320754716,0.33962264150943394,0.20754716981132076,0.0,1.0
C0720,70,0.7428571428571429,0.2857142857142857,0.08571428571428572,0.0,1.0
C0585,13,1.0,0.46153846153846156,0.07692307692307693,0.0,1.0
