category_id,volume,citation,institutions,persistence,current
C0278,0.9768875192604006,0.975346687211094,0.9275808936825886,1.0,0.9707241910631741
C0279,0.04314329738058552,0.325115562403698,0.06317411402157165,0.0,0.061633281972265024
C0280,0.7442218798151001,0.2033898305084746,0.6733436055469953,1.0,0.7935285053929122
C0281,0.1633281972265023,0.10785824345146379,0.1694915254237288,0.0,0.1386748844375963
C0282,0.8228043143297381,0.2033898305084746,0.8428351309707242,1.0,0.8459167950693375
C0283,0.046224961479198766,0.10477657935285054,0.053929121725731895,0.0,0.046224961479198766
C0284,0.23266563944530047,0.040061633281972264,0.12788906009244994,0.0,0.2588597842835131
C0285,0.8166409861325116,0.6055469953775039,0.7288135593220338,1.0,0.8520801232665639
C0286,0.9306625577812019,0.889060092449923,0.8998459167950693,1.0,0.8952234206471494
C0287,0.5947611710323575,0.17103235747303544,0.559322033898305,1.0,0.6286594761171033
C0288,0.4283513097072419,0.5315870570107858,0.43605546995377503,0.8333333333333334,0.41140215716486905
C0289,0.6517719568567026,0.5716486902927581,0.7904468412942989,1.0,0.6147919876733436
C0290,0.7195685670261941,0.7134052388289677,0.8906009244992296,1.0,0.6363636363636364
C0291,0.046224961479198766,0.03389830508474576,0.029275808936825885,0.0,0.046224961479198766
C0292,0.5624036979969184,0.1510015408320493,0.5346687211093991,1.0,0.5670261941448382
C0293,0.9244992295839753,0.4899845916795069,0.9414483821263482,1.0,0.9414483821263482
C0294,0.43297380585516176,0.22496147919876733,0.4252696456086287,0.6666666666666666,0.46070878274268107
C0295,0.6224961479198767,0.4776579352850539,0.687211093990755,1.0,0.6101694915254238
C0296,0.5778120184899846,0.30970724191063176,0.600924499229584,1.0,0.5932203389830508
C0297,0.8736517719568567,0.8859784283513097,0.8613251155624037,1.0,0.8936825885978429
C0298,0.6086286594761171,0.46687211093990755,0.6055469953775039,1.0,0.6040061633281972
C0299,0.3852080123266564,0.4591679506933744,0.3913713405238829,0.4166666666666667,0.3882896764252696
C0300,0.6856702619414484,0.03852080123266564,0.42989214175654855,1.0,0.6409861325115562
C0301,0.576271186440678,0.3543913713405239,0.6178736517719569,1.0,0.5793528505392912
C0302,0.7534668721109399,0.7611710323574731,0.6594761171032357,1.0,0.7534668721109399
C0303,0.4761171032357473,0.3235747303543914,0.4915254237288136,1.0,0.49768875192604006
C0304,0.9676425269645609,0.6579352850539292,0.9938366718027735,1.0,0.9537750385208013
C0305,0.1140215716486903,0.08166409861325115,0.09090909090909091,0.0,0.12326656394453005
C0306,0.6302003081664098,0.18335901386748846,0.6024653312788906,1.0,0.6255778120184899
C0307,0.8258859784283513,0.2896764252696456,0.8690292758089369,1.0,0.8597842835130971
C0308,0.43143297380585516,0.061633281972265024,0.35130970724191063,0.5833333333333334,0.46687211093990755
C0309,0.349768875192604,0.1926040061633282,0.29121725731895226,0.16666666666666666,0.32819722650231126
C0310,0.5624036979969184,0.34822804314329736,0.6409861325115562,1.0,0.5208012326656395
C0311,0.7211093990755008,0.2696456086286595,0.6733436055469953,1.0,0.6902927580893683
C0312,0.4052388289676425,0.03543913713405239,0.21879815100154082,0.5,0.4530046224961479
C0313,0.7503852080123267,0.3898305084745763,0.674884437596302,1.0,0.8258859784283513
C0314,0.22342064714946072,0.22496147919876733,0.2588597842835131,0.0,0.21571648690292758
C0315,0.8859784283513097,0.5839753466872111,0.7503852080123267,1.0,0.9090909090909091
C0316,0.6933744221879815,0.29892141756548535,0.7426810477657936,1.0,0.7010785824345146
