category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,quality_multiyear_share_ratio,quality_share_growth_ratio,geometry_multiyear_share_ratio,geometry_share_growth_ratio,dedup_multiyear_share_ratio,dedup_share_growth_ratio,exclude_needs_review_multiyear_share_ratio,exclude_needs_review_share_growth_ratio,supported_only_multiyear_share_ratio,supported_only_share_growth_ratio,papers_2025_jan_aug,share_2025_jan_aug,papers_2026_jan_aug,share_2026_jan_aug,share_ratio_2026_ytd,robust_min_ratio,emerging_robust,core_review_pass,emerging_review_pass,paper_review_reason,paper_review_decision,final_core,final_emerging,core_review_basis,review_status,patents_2026,patents_jan_may,active_patent_months,known_applicant_names,applicant_metadata_fraction,country_count,patent_review_decision,patent_review_reason,patent_review_pass,reviewed_policy_documents,reviewed_policy_points,policy_review_status,patent_literature_relative_share,jan_may_patent_relative_share,cross_label_papers_ytd,cross_label_patents_ytd,cross_label_relative_share,cross_label_jan_may_relative_share,potential_evidence_score,potential_numeric_gate,potential_priority,potential_review_category,potential_reason,potential_unit_ids,potential_selected_unit_ids,potential_evidence_tier,unified_patents,unified_papers,unified_applicants,unified_policy_groups,unified_relative_share,unified_matched_may_relative_share,recent_records,institution_metadata_fraction,title_only_fraction,jan1_fraction,needs_review_fraction,supported_fraction
C0315,中国能源转型与区域低碳经济,能源政策与治理,宽泛待细分,能源治理与政策研究,True,False,1420,418193,0.0033937138051642,1092,337646,0.0032320477130119,980,294889,0.0033207570174487,818,259776,0.0031462496780715,650,242709,0.0026760296852116,1420,1092,1.050019710879115,3,2890,963.3333333333334,0.0032330181361774,1.0497045368192226,1.0219699265354658,0.010866032629007,2,4,3,3492,0.0033155061785416,12,3,1.0,1240,1980,844.0,1.4686390532544378,0.4435317908681124,0.0032379806561321,1.048095762628222,0.983601506609613,0.071977983767053,0.2205452890550915,82.4653312788906,56.24036979969184,False,False,平稳或增长证据不足,2026Q2,1.1982618951340158,1.183317116023095,1.0415849082671524,1.0484246564242703,1.064676021685547,1.0572696041934355,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,829,0.0033406765121645,1081,0.0034321783780696,1.0273902203855532,1.0273902203855532,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,0,0,0,0,,0,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0005200872308486,0.0005369328132985,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1420.0,0.8154929577464789,0.4683098591549295,0.1619718309859155,1.0,0.0
C0316,多种燃料燃烧与排放评估,化石能源,宽泛待细分,能源电力直接相关,True,True,831,418193,0.0019865350432904,658,337646,0.001948103816035,560,294889,0.0018983011813157,565,259776,0.0021737375601093,554,242709,0.0022811044741735,831,658,1.0197275047351306,3,1783,594.3333333333334,0.00200671418582,0.9899441870336216,0.8708654363628808,0.0227162828604705,2,4,3,2049,0.0019443133468804,12,3,1.0,941,1953,796.0,1.1819322459222084,0.3289266383617329,0.0019979029580389,0.9943100766216904,0.9157509897716034,0.5526241155741548,1.0,66.86440677966101,49.21417565485362,True,False,历史峰值以下的恢复或波动,2026Q2,1.0414972968429823,1.088013686785546,0.9898990918985896,1.0285121797131436,0.9845846341239536,1.0165682099334707,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,476,0.0019190263508697,629,0.0019977404428985,1.0410177233851965,0.9845846341239536,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,0,0,0,0,,0,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0008935255602269,0.0009224667793206,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,831.0,0.7087845968712395,0.2346570397111913,0.1335740072202166,1.0,0.0
C0317,溶剂萃取与化学分离,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,1027,418193,0.0024547982645591,835,337646,0.0024717399214841,738,294889,0.0025011515118673,664,259776,0.0025542857801815,626,242709,0.0025772983824521,1027,835,0.9931458577912065,3,2237,745.6666666666666,0.0025090590711776,0.9783740417904776,0.95246956319569,-0.0093533230004361,1,4,3,2600,0.0024758965659702,12,3,1.0,1188,2159,918.0,1.29379760609358,0.5138079399361042,0.0025064804421711,0.9793805781435804,0.9096478990849116,0.7080865274886022,1.0,81.10939907550076,44.91140215716487,False,False,近期份额下降,2026Q2,1.3844140237161922,1.7608970968534656,1.0476996176200604,1.0597457067672886,1.0077370142909725,1.0240542930334795,1.0260846543940616,1.032236148020259,0.7381725333182875,0.8819710612701498,594,0.0023942521838237,774,0.002457903054845,1.0265848649742422,1.0077370142909725,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,3,3,3,3,1.0,3,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.005083693197082,0.0052483535998402,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1027.0,0.9123661148977604,0.7497565725413826,0.1139240506329113,0.0185004868549172,0.0
C0318,时钟同步与时延建模,数字技术与测量,关联基础研究,关联基础或环境研究,True,False,581,418193,0.001389260526366,447,337646,0.0013238822440025,329,294889,0.0011159504714425,268,259776,0.0010320928998927,256,242709,0.0010551907982425,581,447,1.0493837595146165,3,1044,348.0,0.0011573085384459,1.2004236383079,1.0493837595146165,0.1095325638081652,1,4,3,1357,0.001276364413937,12,3,1.0,605,1110,412.0,1.4673123486682809,0.3006269922650281,0.0011700642779207,1.1873369289034337,1.0728314967155943,0.0004412925268791,0.0022212711084519,58.18952234206471,63.35516178736518,False,False,平稳或增长证据不足,2026Q2,1.2851464780194188,1.0970607592092438,1.169633754849586,1.0256690117382388,1.1289805068105832,0.9786389146945093,1.2213550414594705,1.053144376835786,0.7381725333182875,0.8819710612701498,328,0.0013229803908933,483,0.0015344042956973,1.1598087970609798,0.9786389146945093,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,187,179,7,169,1.0,10,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.4362520735492758,0.4311659331790201,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,581.0,0.7056798623063684,0.1703958691910499,0.1549053356282272,0.0223752151462994,0.0
C0319,等离子体动力学与磁约束,核能与等离子体,宽泛待细分,能源电力直接相关,True,True,426,418193,0.0010189503258729,293,337646,0.0008682892483011,209,294889,0.0007095345182616,237,259776,0.0009129313360317,289,242709,0.0011909463395369,426,293,1.1735148487288225,3,739,246.33333333333331,0.0008302517008648,1.2272788177507763,0.8555803834697983,0.1809595685848575,3,4,3,928,0.0008655913641452,12,3,1.0,518,875,331.0,1.563253012048193,0.2482379879645972,0.0008283987874795,1.2300239223830207,1.091836268775494,0.0003241058881594,0.0017118268740817,52.38828967642527,75.79738058551617,True,False,历史峰值以下的恢复或波动,2026Q2,1.0411327687514482,1.107237412393432,1.2436819170547455,1.166332062945868,1.1740478427838488,1.1289925111697654,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,234,0.000944410659557,343,0.0010901093600248,1.154274731011761,1.0411327687514482,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,1,1,1,1,1.0,1,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0049124396520774,0.0050715531666578,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,426.0,0.7323943661971831,0.4624413145539906,0.1572769953051643,1.0,0.0
C0320,二氧化碳捕集材料与工艺,碳与环境,宽泛待细分,能源电力直接相关,True,True,1120,418193,0.002676984384855,976,337646,0.0028888737681978,805,294889,0.0027280670857266,641,259776,0.0024658755876394,504,242709,0.0020754142600911,1120,976,0.926653291093786,3,2422,807.3333333333334,0.0026942721471879,0.9935835129532068,0.926653291093786,-0.0094511998879371,1,4,3,2901,0.0027646417462598,12,3,1.0,1296,2328,970.6666666666666,1.334819897084048,0.4878939562414559,0.0027137201658813,0.9864629443049318,0.9190258561565712,0.6447371844131587,1.0,82.91217257318952,43.8020030816641,True,False,近期份额下降,2026Q2,0.9819759788788116,0.9618627468215388,1.0039624079121328,0.926943139557324,1.0138580986037504,0.947196546346729,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,688,0.0027728219151601,835,0.002651488705388,0.956241975328923,0.926943139557324,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,502,488,8,371,0.9681274900398408,17,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.6765849334095521,0.6790387819484569,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1120.0,0.8589285714285714,0.35625,0.15,1.0,0.0
C0321,海上风电平台与波浪能装置,风能与水能海洋能源,混杂待重分,质量限制观察,False,False,383,418193,0.0009162191089619,209,337646,0.0006197839779185,166,294889,0.0005639021350384,141,259776,0.0005439148802041,120,242709,0.0004957134159385,383,209,1.478287825443623,3,516,172.0,0.0005758669977203,1.59102555379782,1.478287825443623,0.2426874104934926,4,4,3,758,0.0006999684073063,12,3,1.0,432,730,223.33333333333331,1.9301634472511144,0.3330744033994983,0.0005785909043045,1.5835352788051078,1.387554201264127,2.995017562021755e-12,3.623005115348897e-11,52.98921417565487,90.7241910631741,False,False,多年背景上持续抬升,2026Q2,1.5349749011641898,1.5119175899796355,1.6664676805317162,1.529535198966631,1.590719898006887,1.4682673808046938,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,170,0.0006866610552429,329,0.0010456798664576,1.5228472016482728,1.4682673808046938,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,964,929,7,655,0.9906639004149378,18,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,3.292907442106735,3.2762002581655545,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,383.0,0.7362924281984334,0.2114882506527415,0.1540469973890339,1.0,0.0
C0322,硫化物固态电解质与锂硫材料混合,电化学储能,混杂待重分,质量限制观察,False,False,39,418193,9.436937367405055e-05,42,337646,0.0001257318332292,36,294889,0.0001236181857591,46,259776,0.0001787423457914,35,242709,0.0001460400519984,39,42,0.7505607072629705,3,124,41.333333333333336,0.0001426974549266,0.6613248549005701,0.5279631597995254,-0.1349905395405981,2,0,3,117,0.0001145731308875,0,0,0.0,78,213,78.66666666666667,0.99163179916318,0.5315562280106917,0.0001394667329833,0.6766443269686224,0.4730582408968103,0.985630593166612,1.0,33.01232665639445,16.833590138674882,False,False,近期份额下降,2026Q2,0.5444806466359503,0.5668734698135823,0.6954580591703066,0.7864309889943091,0.6374834432980856,0.7209771726532009,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,34,0.0001389431460755,29,9.36192900166928e-05,0.6737956686670977,0.5444806466359503,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,770,742,8,461,0.9675324675324676,17,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,29.382134175965327,29.23148690880539,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,39.0,0.7692307692307693,0.1538461538461538,0.1282051282051282,1.0,0.0
C0323,林业经营与森林资源利用,生物质与资源循环,宽泛待细分,关联基础或环境研究,True,False,990,418193,0.0023664016360543,593,337646,0.0017558080710961,500,294889,0.0016950932047252,426,259776,0.0016394324834423,493,242709,0.002030162412993,990,593,1.3477564404730071,3,1519,506.3333333333333,0.0016967779197545,1.3946442893343567,1.1656218344450604,0.1668163884917519,3,4,3,2083,0.0019391009706252,12,3,1.0,880,1560,561.0,1.5676156583629892,0.1853546682843078,0.0017021662712308,1.3902294247336753,1.2832902209043384,2.373552066901133e-16,3.869921848208371e-15,62.29583975346687,82.04545454545455,False,False,多年背景上持续抬升,2026Q2,1.4899424997679245,1.4526174268510332,1.3991817703882012,1.388172100524944,1.331343244016874,1.29197431698316,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,423,0.0017055774597971,765,0.0024293412375518,1.424351162474207,1.29197431698316,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,10,9,5,10,1.0,2,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0154303868627304,0.0144130162169356,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,990.0,0.7080808080808081,0.1828282828282828,0.1727272727272727,1.0,0.0
C0324,多体系纳米结构与复合材料,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,550,418193,0.0013151984862674,572,337646,0.0016936817535005,565,294889,0.0019152351793649,588,259776,0.0022621477526513,627,242709,0.0025814121867338,550,572,0.7765322402211607,3,1725,575.0,0.0019570215618389,0.6720408767656253,0.5094879822085104,-0.1879264148966339,0,4,3,1687,0.0016413718063776,12,3,1.0,977,2027,954.6666666666666,1.0233693756539937,0.5005289479124719,0.001932930504119,0.680416850716985,0.6181704478138742,0.9999999999999988,1.0,71.7873651771957,11.57935285053929,False,False,近期份额下降,2026Q2,0.6968247693321171,0.7762785185924383,0.6614976772291122,0.7778098831666543,0.6585187507854295,0.7470577382030906,0.6907495986458088,0.7914001872119332,0.7381725333182875,0.8819710612701498,395,0.0015928120079096,355,0.0011281917830825,0.7083019072433339,0.6585187507854295,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,97,94,7,87,0.9896907216494846,8,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.3085302287813191,0.3087227744108586,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,550.0,0.86,0.1309090909090909,0.0872727272727272,0.0127272727272727,0.0
C0325,锅炉气化与工业余热回收装置,热工与能效,混杂待重分,质量限制观察,False,False,30,418193,7.286749106477323e-05,20,337646,6.064711955766062e-05,13,294889,4.572179473284925e-05,34,259776,0.000132615288813,18,242709,7.610537921047868e-05,30,20,1.2014996193758885,3,67,22.33333333333333,7.966140103451512e-05,0.9147151583889632,0.5494652367533861,0.2330337538845777,3,0,3,63,5.974546845176104e-05,0,0,0.0,24,56,19.666666666666668,1.2096774193548387,0.1523379433137959,7.561449378616893e-05,0.9636709500540468,0.6283647104522531,0.5822718587930915,1.0,13.96764252696456,61.52927580893682,False,False,历史峰值以下的恢复或波动,2026Q2,0.8378406359551409,1.090651295723208,0.7167307213092953,0.8629275020677011,0.8761123836232332,1.135367021622485,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,16,6.645106986222479e-05,25,8.092514899748021e-05,1.2178155922134135,0.7167307213092953,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,2234,2180,8,1707,0.9932855863921216,21,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,98.5763853407,99.30986136064855,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,30.0,0.7,0.1333333333333333,0.1333333333333333,1.0,0.0
C0326,心血管及其他临床医学研究,其他基础与关联学科,外围或非研究文本,质量限制观察,False,False,200,418193,0.0004790141625733,453,337646,0.0013416326204584,451,294889,0.001529140023843,325,259776,0.0012511964205403,371,242709,0.001528278290632,200,453,0.3570382497182023,3,1229,409.6666666666667,0.0013739896882806,0.3486301001085121,0.313257226352284,-0.5803653082551214,1,4,3,1104,0.0011165956022916,12,3,1.0,488,1812,807.6666666666666,0.6046990931574608,0.2245979823900003,0.001377304001631,0.3477911644822687,0.2995621327210348,1.0,1.0,55.83204930662558,4.279661016949152,False,False,近期份额下降,2026Q2,0.377079816765804,0.3729925014137361,0.3203177104756762,0.3310153269051025,0.3544255779469092,0.3594926166973718,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,334,0.0013471444162978,78,0.000249122517502,0.1849263631190157,0.1849263631190157,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,4,4,4,4,1.0,3,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0644875039677171,0.0665762488947893,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,200.0,0.865,0.36,0.07,1.0,0.0
C0327,风速与风电出力预测,风能与水能海洋能源,方向候选,能源电力直接相关,True,True,928,418193,0.0022182775558571,575,337646,0.0017025569417284,473,294889,0.0016036496152595,398,259776,0.0015318026838259,387,242709,0.0015940991591384,928,575,1.3029094660440956,3,1446,482.0,0.0016126697469379,1.3755312022619657,1.3029094660440956,0.1622244888834001,4,4,3,1976,0.0018414947042817,12,3,1.0,1113,1820,632.3333333333334,1.7589473684210526,0.4145116713043133,0.0016203905964695,1.3689770606483669,1.2606693662134256,2.930112279116702e-14,4.3951684186750533e-13,70.16178736517719,84.19106317411402,True,True,多年背景上持续抬升,2026Q2,1.347269187710897,1.2934937445188834,1.3704446148364204,1.2902025444984189,1.3943527804073128,1.311599786629273,1.4633604099934585,1.3643268899859575,0.7381725333182875,0.8819710612701498,450,0.0018143155741171,753,0.0023912588144941,1.3179949776145303,1.2902025444984189,True,False,False,风电预测中心明确，但随机水电预测、边界虚拟惯量及风廓线测量跨任务。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,23,23,5,23,1.0,2,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0350846635536227,0.0362210529082541,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,928.0,0.8426724137931034,0.3362068965517241,0.1605603448275862,0.1497844827586207,0.0
C0328,太阳能集热器与光热利用,太阳能,宽泛待细分,能源电力直接相关,True,True,1486,418193,0.0035513942776323,1117,337646,0.0033060076149114,1041,294889,0.003527351793649,1018,259776,0.0039150339610457,865,242709,0.0035604976057659,1486,1117,1.074224469905638,3,3176,1058.6666666666667,0.0035827977898687,0.9912349191670122,0.9071171062546124,0.003396445668649,3,4,3,3644,0.0034615845620642,12,3,1.0,1558,2720,1223.0,1.2736928104575165,0.3660316692001923,0.0035583620668409,0.9980418549102706,0.9384242495441382,0.521135633888756,1.0,82.00308166409862,54.39522342064716,True,False,历史峰值以下的恢复或波动,2026Q2,0.9806724721322704,1.034240508122619,0.9663257938262366,1.0546005424585765,0.9963927819779004,1.0702540654084458,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,762,0.0030708448951482,1047,0.0033242781794062,1.0825288456145852,0.9663257938262366,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,14,13,6,14,1.0,6,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.015572081971096,0.0149677390116686,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1486.0,0.8458950201884253,0.0208613728129205,0.0780619111709286,1.0,0.0
C0329,电机驱动与机械传动装置,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,44,418193,0.0001063148640125,25,337646,7.543909993757785e-05,47,294889,0.0001608729814674,33,259776,0.0001287713673981,45,242709,0.0001871780948149,44,25,1.4092806528777295,3,105,35.0,0.0001216944829343,0.8736210668634398,0.5679877451345886,-0.2071050061341139,3,0,3,116,0.0001142089818058,0,0,0.0,18,75,31.666666666666668,0.5816326530612244,0.1394996589540745,0.0001181826532509,0.8995809544634737,0.6337055525315463,0.7335073796864544,1.0,17.85824345146379,43.24730354391372,False,False,历史峰值以下的恢复或波动,2026Q2,0.5914435744513354,0.8585978285480574,0.963271390263366,2.011560518288008,0.9479422957370424,1.712411909567613,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,18,7.450574499703991e-05,37,0.0001190075720551,1.5972939007568625,0.5914435744513354,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,1673,1614,8,1194,0.9742976688583384,26,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,50.20270977400303,50.00152460142243,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,44.0,0.2272727272727272,0.4545454545454545,0.2272727272727272,1.0,0.0
C0330,太阳能界面蒸发与海水淡化,太阳能,方向候选,能源电力直接相关,True,True,1730,418193,0.0041343342061504,1400,337646,0.0041432337044148,1167,294889,0.003954088544489,938,259776,0.003607520247856,819,242709,0.0033712626088101,1730,1400,0.9978520404835388,3,3505,1168.3333333333333,0.0039016141655866,1.0596471180099074,0.9978520404835388,0.0222880915662595,2,4,3,4297,0.0040772188183514,12,3,1.0,1606,2648,1188.3333333333333,1.3511771300448432,0.5891927210933089,0.0039269127106283,1.052820500685112,0.9939082760640742,0.0386341615311587,0.1300564035270283,93.9753466872111,53.64406779661016,True,False,近期份额下降,2026Q2,1.1042113110127303,1.0717955715588334,1.0838515912733264,1.0122393820079498,1.066025060815755,1.0078151856325794,1.0837980686917632,1.0132883820415874,0.935498410253283,0.9177611912927066,1062,0.0042790461653705,1225,0.0038891674547612,0.9088865379007848,0.9088865379007848,False,False,False,随机含太阳烟囱除甲烷和泛废水处理，边界为温室除湿，界面蒸发范围仍不一致。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,68,68,5,66,1.0,10,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0628796283984599,0.0649162943686488,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1730.0,0.8549132947976879,0.5317919075144508,0.1034682080924855,0.0716763005780346,0.1034682080924855
C0331,能效标识与多类财税结算政策混合,能源政策与治理,混杂待重分,质量限制观察,False,False,5,418193,1.3140039372336156e-05,4,337646,1.33127823419255e-05,1,294889,5.080199414761028e-06,1,259776,5.765882122305892e-06,1,242709,6.170706422471244e-06,5,4,0.9870242774836532,3,6,2.0,8.052954626330806e-06,1.6317041361902214,0.9870242774836532,0.4751567468652169,1,0,3,10,1.0511007043007562e-05,0,0,0.0,2,6,1.3333333333333333,1.2857142857142858,0.0488922324539545,7.281395697927378e-06,1.804604490328196,0.5797172166818635,0.1676063843654925,0.4457616605465226,5.0462249614792,70.58166409861326,False,False,近期份额下降,2026Q2,1.3303870050175752,1.072087018349196,1.062268572911198,0.4503493697659719,1.7231929346215549,1.0344455085893751,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,2,1.0068343918518909e-05,7,2.3801514411023592e-05,2.3639949731201564,0.4503493697659719,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,0,0,0,0,,0,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0749965786883821,0.0774257116776439,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,5.0,0.4,0.4,0.0,1.0,0.0
C0332,可编程芯片与实时硬件实现,数字技术与测量,宽泛待细分,关联基础或环境研究,True,False,416,418193,0.000995059345196,350,337646,0.0010369178246321,273,294889,0.0009262896932914,199,259776,0.0007668623222666,192,242709,0.0007919073242171,416,350,0.9596318257417906,3,822,274.0,0.0009100232800634,1.0934438348946829,0.9596318257417906,0.0358076746725171,2,4,3,1039,0.0009860889543732,12,3,1.0,539,1048,334.3333333333333,1.610337972166998,0.2474002367631129,0.0009213766094685,1.079970269453663,0.9598867101578792,0.100698305476449,0.2904758811820645,53.8597842835131,56.571648690292754,False,False,近期份额下降,2026Q2,1.0372457817166507,0.8887283310922656,0.9922936175812076,0.8510825133811439,1.0573765374874688,0.9227467478365724,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,242,0.0009766293600963,290,0.0009219119915203,0.9439732504349214,0.8510825133811439,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,122,122,5,113,0.9918032786885246,8,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.4743759495349475,0.489740947358591,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,416.0,0.71875,0.0817307692307692,0.1538461538461538,1.0,0.0
